T_start(s)	T_end(s)	Midtime(s)	Exp_time(s)	Mag	MagErr	Filter	Telescope	Source
48400.	-9.	-9.	-9.	22.44	-9.	uvm2	UVOT	ferrero09
65800.	-9.	-9.	-9.	21.52	-9.	uvm2	UVOT	ferrero09
4900.	-9.	-9.	-9.	20.19	-9.	uvw2	UVOT	ferrero09
6300.	-9.	-9.	-9.	20.18	-9.	uvw2	UVOT	ferrero09
33100.	-9.	-9.	-9.	21.59	-9.	uvw2	UVOT	ferrero09
50500.	-9.	-9.	-9.	21.24	-9.	uvw2	UVOT	ferrero09
67900.	-9.	-9.	-9.	22.16	-9.	uvw2	UVOT	ferrero09
49.4	54.4	-9.	-9.	16.32	100.	CR	ROTSE	rykoff09
71.4	76.4	-9.	-9.	16.51	0.29	CR	ROTSE	rykoff09
94.	99.	-9.	-9.	16.09	0.24	CR	ROTSE	rykoff09
116.	121.	-9.	-9.	15.89	0.15	CR	ROTSE	rykoff09
138.	143.	-9.	-9.	15.87	0.17	CR	ROTSE	rykoff09
160.	165.	-9.	-9.	15.48	0.11	CR	ROTSE	rykoff09
182.	187.	-9.	-9.	15.62	0.16	CR	ROTSE	rykoff09
205.	210.	-9.	-9.	15.46	0.16	CR	ROTSE	rykoff09
227.	232.	-9.	-9.	15.47	0.14	CR	ROTSE	rykoff09
241.	246.	-9.	-9.	15.71	0.18	CR	ROTSE	rykoff09
263.	283.	-9.	-9.	15.47	0.06	CR	ROTSE	rykoff09
300.	320.	-9.	-9.	15.45	0.07	CR	ROTSE	rykoff09
338.	358.	-9.	-9.	15.54	0.09	CR	ROTSE	rykoff09
374.	394.	-9.	-9.	15.56	0.08	CR	ROTSE	rykoff09
412.	432.	-9.	-9.	15.33	0.08	CR	ROTSE	rykoff09
449.	469.	-9.	-9.	15.35	0.09	CR	ROTSE	rykoff09
487.	507.	-9.	-9.	15.42	0.08	CR	ROTSE	rykoff09
524.	544.	-9.	-9.	15.4	0.05	CR	ROTSE	rykoff09
561.	581.	-9.	-9.	15.41	0.1	CR	ROTSE	rykoff09
598.	618.	-9.	-9.	15.37	0.04	CR	ROTSE	rykoff09
636.	696.	-9.	-9.	15.54	0.07	CR	ROTSE	rykoff09
713.	773.	-9.	-9.	15.46	0.07	CR	ROTSE	rykoff09
790.	850.	-9.	-9.	15.58	0.05	CR	ROTSE	rykoff09
868.	928.	-9.	-9.	15.74	0.08	CR	ROTSE	rykoff09
936.	996.	-9.	-9.	15.72	0.06	CR	ROTSE	rykoff09
1010.	1070.	-9.	-9.	15.83	0.08	CR	ROTSE	rykoff09
1080.	1140.	-9.	-9.	15.88	0.08	CR	ROTSE	rykoff09
1160.	1220.	-9.	-9.	15.98	0.08	CR	ROTSE	rykoff09
1240.	1300.	-9.	-9.	16.13	0.09	CR	ROTSE	rykoff09
1310.	1370.	-9.	-9.	16.35	0.09	CR	ROTSE	rykoff09
1380.	1440.	-9.	-9.	16.18	0.06	CR	ROTSE	rykoff09
1450.	1510.	-9.	-9.	16.22	0.08	CR	ROTSE	rykoff09
1520.	1580.	-9.	-9.	16.23	0.1	CR	ROTSE	rykoff09
1590.	1650.	-9.	-9.	16.39	0.18	CR	ROTSE	rykoff09
1660.	1720.	-9.	-9.	16.26	0.1	CR	ROTSE	rykoff09
1730.	1790.	-9.	-9.	16.54	0.1	CR	ROTSE	rykoff09
1800.	1860.	-9.	-9.	16.47	0.12	CR	ROTSE	rykoff09
1870.	1930.	-9.	-9.	16.57	0.13	CR	ROTSE	rykoff09
1940.	2000.	-9.	-9.	16.6	0.15	CR	ROTSE	rykoff09
2010.	2070.	-9.	-9.	16.69	0.17	CR	ROTSE	rykoff09
2080.	2140.	-9.	-9.	16.57	0.19	CR	ROTSE	rykoff09
2150.	2210.	-9.	-9.	16.72	0.17	CR	ROTSE	rykoff09
2220.	2280.	-9.	-9.	16.46	0.09	CR	ROTSE	rykoff09
2280.	2340.	-9.	-9.	16.38	0.08	CR	ROTSE	rykoff09
2350.	2410.	-9.	-9.	16.77	0.13	CR	ROTSE	rykoff09
2420.	2480.	-9.	-9.	16.68	0.14	CR	ROTSE	rykoff09
2490.	2550.	-9.	-9.	16.67	0.13	CR	ROTSE	rykoff09
2560.	2620.	-9.	-9.	16.82	0.18	CR	ROTSE	rykoff09
2630.	2690.	-9.	-9.	16.99	0.18	CR	ROTSE	rykoff09
2700.	2760.	-9.	-9.	16.8	0.16	CR	ROTSE	rykoff09
2770.	3450.	-9.	-9.	16.97	0.06	CR	ROTSE	rykoff09
3460.	4140.	-9.	-9.	17.23	0.06	CR	ROTSE	rykoff09
4490.	5200.	-9.	-9.	17.72	0.11	CR	ROTSE	rykoff09
5210.	5950.	-9.	-9.	17.9	0.13	CR	ROTSE	rykoff09
5960.	6680.	-9.	-9.	17.72	0.14	CR	ROTSE	rykoff09
