Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes	
 -9.  -9.  174.73d3  -9. 115. rr   19.890    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  174.92d3  -9. 115. rr   19.890    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  175.11d3  -9. 115. rr   19.850    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  264.66d3  -9. 369. rr   20.220    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  265.10d3  -9. 369. rr   20.240    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  265.55d3  -9. 369. rr   20.260    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  266.00d3  -9. 369. rr   20.280    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  331.28d3  -9. 369. rr   20.640    0.050    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  331.74d3  -9. 369. rr   20.640    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  332.19d3  -9. 369. rr   20.620    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  332.64d3  -9. 369. rr   20.660    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  355.58d3  -9. 369. rr   20.870    0.050    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  356.02d3  -9. 369. rr   20.900    0.040    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  356.47d3  -9. 369. rr   20.820    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  356.93d3  -9. 369. rr   20.910    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  419.04d3  -9. 1476. rr   20.950    0.060    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9. 1300.22d3  -9. 1476. rr   23.230    0.090    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)   
 -9.  -9. 1635.15d3  -9. 1476. rr   23.710    0.120    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)   
 -9.  -9. 1808.91d3  -9. 2952. rr   23.940    0.120    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)   
 -9.  -9. 2070.84d3  -9. 2952. rr   24.090    0.100    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)   
 -9.  -9. 2840.06d3  -9. 4428. rr   24.050  100.000    -9.  -9.  -9. GROND rau10 1  AB 0.03 0. 2 Gal_Ext=E(B-V)   
 -9.  -9.   73.16d3  -9. 115. ii   18.590    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   73.34d3  -9. 115. ii   18.580    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   73.52d3  -9. 115. ii   18.600    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   73.44d3  -9. 115. ii   18.560    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   73.91d3  -9. 115. ii   18.580    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   74.10d3  -9. 115. ii   18.560    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   74.30d3  -9. 115. ii   18.570    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   74.49d3  -9. 115. ii   18.550    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   74.81d3  -9. 375. ii   18.540    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   75.26d3  -9. 375. ii   18.530    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   75.71d3  -9. 375. ii   18.510    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   76.16d3  -9. 375. ii   18.530    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   76.77d3  -9. 115. ii   18.500    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   76.77d3  -9. 115. ii   18.520    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   76.87d3  -9. 115. ii   18.500    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   77.06d3  -9. 115. ii   18.530    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   83.19d3  -9. 115. ii   18.410    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   83.37d3  -9. 115. ii   18.380    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   83.56d3  -9. 115. ii   18.410    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   83.75d3  -9. 115. ii   18.410    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   83.95d3  -9. 115. ii   18.420    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   84.14d3  -9. 115. ii   18.400    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   84.33d3  -9. 115. ii   18.420    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   84.53d3  -9. 115. ii   18.450    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   84.73d3  -9. 115. ii   18.450    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   84.92d3  -9. 115. ii   18.430    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   85.11d3  -9. 115. ii   18.440    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   85.31d3  -9. 115. ii   18.430    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   91.58d3  -9. 115. ii   18.540    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   91.76d3  -9. 115. ii   18.570    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   91.95d3  -9. 115. ii   18.580    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   92.15d3  -9. 115. ii   18.560    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   92.35d3  -9. 115. ii   18.550    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   92.54d3  -9. 115. ii   18.590    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   92.74d3  -9. 115. ii   18.590    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   92.93d3  -9. 115. ii   18.570    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   93.14d3  -9. 115. ii   18.580    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   93.33d3  -9. 115. ii   18.600    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   93.51d3  -9. 115. ii   18.580    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   93.71d3  -9. 115. ii   18.580    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  102.15d3  -9. 115. ii   18.680    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  102.33d3  -9. 115. ii   18.700    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  102.52d3  -9. 115. ii   18.700    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  102.72d3  -9. 115. ii   18.700    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  102.92d3  -9. 115. ii   18.700    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  103.11d3  -9. 115. ii   18.740    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  103.31d3  -9. 115. ii   18.730    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  103.50d3  -9. 115. ii   18.740    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  103.71d3  -9. 115. ii   18.740    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  103.90d3  -9. 115. ii   18.730    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  104.09d3  -9. 115. ii   18.740    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  104.29d3  -9. 115. ii   18.760    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  166.36d3  -9. 115. ii   19.550    0.060    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  166.55d3  -9. 115. ii   19.620    0.050    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  166.74d3  -9. 115. ii   19.600    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  166.94d3  -9. 115. ii   19.580    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  167.13d3  -9. 115. ii   19.570    0.060    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  167.32d3  -9. 115. ii   19.600    0.050    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  167.51d3  -9. 115. ii   19.650    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  167.70d3  -9. 115. ii   19.550    0.050    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  173.77d3  -9. 115. ii   19.670    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  173.95d3  -9. 115. ii   19.730    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  174.15d3  -9. 115. ii   19.670    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  174.35d3  -9. 115. ii   19.650    0.050    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  174.55d3  -9. 115. ii   19.690    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  174.73d3  -9. 115. ii   19.700    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  174.92d3  -9. 115. ii   19.680    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  175.11d3  -9. 115. ii   19.660    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  264.66d3  -9. 369. ii   20.070    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  265.10d3  -9. 369. ii   20.090    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  265.55d3  -9. 369. ii   20.030    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  266.00d3  -9. 369. ii   20.010    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  331.28d3  -9. 369. ii   20.400    0.050    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  331.74d3  -9. 369. ii   20.330    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  332.19d3  -9. 369. ii   20.430    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  332.64d3  -9. 369. ii   20.390    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  355.58d3  -9. 369. ii   20.590    0.050    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  356.02d3  -9. 369. ii   20.630    0.050    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  356.47d3  -9. 369. ii   20.610    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  356.93d3  -9. 369. ii   20.610    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  419.04d3  -9. 1476. ii   20.660    0.070    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9. 1300.22d3  -9. 1476. ii   22.720  100.000    -9.  -9.  -9. GROND rau10 1  AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9. 1635.15d3  -9. 1476. ii   22.730  100.000    -9.  -9.  -9. GROND rau10 1  AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9. 1808.91d3  -9. 2952. ii   23.220  100.000    -9.  -9.  -9. GROND rau10 1  AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9. 2070.84d3  -9. 2952. ii   23.490  100.000    -9.  -9.  -9. GROND rau10 1  AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9. 2840.06d3  -9. 4428. ii   23.340  100.000    -9.  -9.  -9. GROND rau10 1  AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   73.16d3  -9. 115. zz   18.370    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   73.34d3  -9. 115. zz   18.390    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   73.52d3  -9. 115. zz   18.390    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   73.44d3  -9. 115. zz   18.390    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   73.91d3  -9. 115. zz   18.390    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   74.10d3  -9. 115. zz   18.400    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   74.30d3  -9. 115. zz   18.390    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   74.49d3  -9. 115. zz   18.370    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   74.81d3  -9. 375. zz   18.350    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   75.26d3  -9. 375. zz   18.360    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   75.71d3  -9. 375. zz   18.330    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   76.16d3  -9. 375. zz   18.350    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   76.77d3  -9. 115. zz   18.310    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   76.77d3  -9. 115. zz   18.290    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   76.87d3  -9. 115. zz   18.310    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   77.06d3  -9. 115. zz   18.310    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   83.19d3  -9. 115. zz   18.240    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   83.37d3  -9. 115. zz   18.250    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   83.56d3  -9. 115. zz   18.220    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   83.75d3  -9. 115. zz   18.250    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   83.95d3  -9. 115. zz   18.240    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   84.14d3  -9. 115. zz   18.270    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   84.33d3  -9. 115. zz   18.230    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   84.53d3  -9. 115. zz   18.220    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   84.73d3  -9. 115. zz   18.260    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   84.92d3  -9. 115. zz   18.260    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   85.11d3  -9. 115. zz   18.260    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   85.31d3  -9. 115. zz   18.250    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   91.58d3  -9. 115. zz   18.410    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   91.76d3  -9. 115. zz   18.410    0.020    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   91.95d3  -9. 115. zz   18.440    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   92.15d3  -9. 115. zz   18.370    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   92.35d3  -9. 115. zz   18.400    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   92.54d3  -9. 115. zz   18.410    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   92.74d3  -9. 115. zz   18.400    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   92.93d3  -9. 115. zz   18.400    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   93.14d3  -9. 115. zz   18.400    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   93.33d3  -9. 115. zz   18.420    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   93.51d3  -9. 115. zz   18.420    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.   93.71d3  -9. 115. zz   18.440    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  102.15d3  -9. 115. zz   18.490    0.060    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  102.33d3  -9. 115. zz   18.530    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  102.52d3  -9. 115. zz   18.580    0.050    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  102.72d3  -9. 115. zz   18.520    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  102.92d3  -9. 115. zz   18.510    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  103.11d3  -9. 115. zz   18.500    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  103.31d3  -9. 115. zz   18.500    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  103.50d3  -9. 115. zz   18.510    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  103.71d3  -9. 115. zz   18.570    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  103.90d3  -9. 115. zz   18.550    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  104.09d3  -9. 115. zz   18.570    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  104.29d3  -9. 115. zz   18.540    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  166.36d3  -9. 115. zz   19.470    0.060    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  166.55d3  -9. 115. zz   19.430    0.070    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  166.74d3  -9. 115. zz   19.440    0.060    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  166.94d3  -9. 115. zz   19.450    0.050    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  167.13d3  -9. 115. zz   19.400    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  167.32d3  -9. 115. zz   19.410    0.070    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  167.51d3  -9. 115. zz   19.410    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  167.70d3  -9. 115. zz   19.440    0.050    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  173.77d3  -9. 115. zz   19.460    0.060    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  173.95d3  -9. 115. zz   19.480    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  174.15d3  -9. 115. zz   19.450    0.030    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  174.35d3  -9. 115. zz   19.510    0.050    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  174.55d3  -9. 115. zz   19.480    0.060    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  174.73d3  -9. 115. zz   19.450    0.050    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
 -9.  -9.  174.92d3  -9. 115. zz   19.480    0.040    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)
