time(s)	erg/cm2/s	err
1570.470588	2.55525E-12	1.64743E-13
1573.427679	2.77494E-12	1.73336E-13
1595.635314	2.48445E-12	3.40581E-13
1680	2.70657E-12	2.13079E-13
1745.882353	2.38650E-12	1.44417E-13
1748.889342	2.39454E-12	1.07827E-13
1767.650439	2.22436E-12	3.57281E-13
1945.882353	1.89887E-12	1.15858E-13
1978.823529	1.73156E-12	1.18053E-13
1981.708584	1.73435E-12	9.33088E-14
2043.834382	1.56713E-12	1.64099E-13
2050.980392	1.56835E-12	1.64105E-13
2167.058824	1.88628E-12	1.63581E-13
2282.352941	1.55120E-12	1.06002E-13
2285.153051	1.55275E-12	8.35453E-14
2416.572226	1.31534E-12	2.61082E-13
2420.196078	1.31657E-12	2.61104E-13
2458.823529	1.42837E-12	9.77788E-14
2460.428323	1.42913E-12	7.68993E-14
2584.705882	1.30327E-12	1.09479E-13
2587.885843	1.30327E-12	9.26613E-14
3051.764706	1.20630E-12	1.53083E-13
3817.647059	1.00675E-12	9.76349E-14
6016.627451	7.29719E-13	3.97329E-14
6092.329412	6.97338E-13	2.52234E-14
6092.385882	6.97338E-13	2.52234E-14
6154.937572	6.96108E-13	2.52251E-14
6211.651765	6.47803E-13	3.89908E-13
6211.651765	6.47803E-13	3.89908E-13
6285.686275	6.03840E-13	5.36380E-14
6555.921569	7.04040E-13	3.83601E-14
6631.623529	6.78333E-13	1.84865E-14
6631.792941	6.78333E-13	1.84865E-14
6694.366537	6.77103E-13	1.84893E-14
6836.980392	5.70117E-13	5.07765E-14
7780.235294	6.47803E-13	1.76544E-14
7780.404706	6.47803E-13	1.76544E-14
7843.249855	6.46573E-13	1.76575E-14
8597.019608	5.88583E-13	3.21761E-14
8673.176471	6.07356E-13	2.19687E-14
8673.204706	6.07356E-13	2.19687E-14
8736.394622	6.06125E-13	2.19706E-14
8866.392157	5.28065E-13	4.71969E-14
9233.882353	5.23895E-13	3.26491E-14
9502.54902	6.04612E-13	3.30359E-14
9771.215686	5.38162E-13	2.94688E-14
9855.952941	5.05177E-13	2.27367E-14
9856.037647	5.05177E-13	2.27367E-14
9919.434928	5.03946E-13	2.27382E-14
10048.7451	4.84452E-13	4.17006E-14
10724.15686	5.00953E-13	3.51791E-14
10855.84314	4.92060E-13	2.69894E-14
11001.26118	4.91409E-13	1.33923E-14
11001.31765	4.91409E-13	1.33923E-14
11065.05132	4.90178E-13	1.33963E-14
11194.66667	4.40204E-13	3.96728E-14
11821.37255	3.79510E-13	3.61102E-14
11953.92157	3.86369E-13	3.03341E-14
12086.07843	4.04063E-13	3.17102E-14
12174.26824	3.65968E-13	1.96755E-14
12174.35294	3.65968E-13	1.96755E-14
12238.34169	3.64736E-13	1.96767E-14
12368	2.91602E-13	2.95443E-14
17410.10824	3.79702E-13	4.59354E-14
17413.65926	3.78470E-13	4.59278E-14
17582.90824	3.10058E-13	5.21630E-14
17586.4945	3.08826E-13	5.21468E-14
19110.66353	1.95634E-13	4.72303E-14
19114.5614	1.94400E-13	4.71955E-14
22734.04235	1.35345E-13	4.99482E-14
22738.67926	1.34112E-13	4.98649E-14
23243.97176	1.35345E-13	4.99482E-14
23248.71268	1.34112E-13	4.98649E-14
23794.89882	7.78831E-14	4.06059E-14
24304.15059	1.35345E-13	4.99482E-14
24309.10774	1.34112E-13	4.98649E-14
35156.86275	6.90945E-14	6.07956E-15
35159.16557	6.78605E-14	6.08384E-15
