Time	Flux	Flux_err	Band
4108.59648	2.0382023045302845e-12	2.132677759918884e-13	R
4168.59264	2.2348443862462445e-12	2.521887530185998e-13	R
4228.59744	1.9826556332276447e-12	2.716663541428494e-13	R
4288.5936	1.7427989447286944e-12	2.388008423569174e-13	R
4348.5984	1.604158542327404e-12	2.32495970593627e-13	R
4408.59456	2.427992206014672e-12	2.3393832684766174e-13	R
4468.59072	1.679760205270744e-12	2.696687259983469e-13	R
4528.59552	1.791625719538719e-12	3.0141635465065806e-13	R
4588.59168	1.791625719538719e-12	2.5966620481309607e-13	R
4648.59648	1.9826556332276447e-12	2.2373076840880793e-13	R
4708.59264	1.6339820762881394e-12	2.623195045543625e-13	R
4768.59744	1.3716625717337825e-12	2.515870962035852e-13	R
4829.59584	1.384354409245683e-12	2.8472261511678316e-13	R
4889.592	1.8588625945318106e-12	2.984218259847267e-13	R
4949.5968	1.1621101337234527e-12	2.5586165970169275e-13	R
5009.59296	1.286018713579838e-12	2.4550624615573373e-13	R
5069.59776	1.297918098229075e-12	2.574056308049709e-13	R
5129.59392	1.5179144254725743e-12	2.436860023277699e-13	R
5189.59008	1.1837153741811272e-12	2.9400779894526477e-13	R
5249.59488	1.6339820762881394e-12	2.623195045543625e-13	R
5309.59104	1.604158542327404e-12	2.94230955798547e-13	R
5369.59584	1.2395021610718072e-12	2.7290105380936097e-13	R
5429.592	1.893421430366034e-12	2.7441979179753613e-13	R
5489.5968	2.1540078827472294e-12	4.2718701478463227e-13	R
5549.59296	1.4630099786479713e-12	2.6834182096232493e-13	R
5609.59776	1.309927586528857e-12	3.2535602298775337e-13	R
5669.59392	1.531959514725623e-12	3.4824414054450055e-13	R
5729.59008	1.8418204398283755e-12	3.788104611804041e-13	R
5850.59328	1.4495970225412942e-12	6.675240305139662e-13	R
5910.59808	1.4363070371553541e-12	3.3667524302645427e-13	R
5970.59424	1.25097113336001e-12	5.040972242463081e-13	R
6030.5904	1.1621101337234527e-12	4.4885108782702015e-13	R
17957.0	3.5095164976347545e-13	5.904278208150338e-14	R
21319.2	2.427992206014672e-13	4.0847625253201116e-14	R
27751.68	2.1540078827472295e-13	5.870269481116547e-15	R
29592.0	2.095305187936064e-13	5.710288340578775e-15	R
31371.84	1.841820439828375e-13	9.902149509967676e-15	R
32693.76	1.841820439828375e-13	9.902149509967676e-15	R
33963.84	1.758924864818837e-13	9.45647936769496e-15	R
34568.64	1.6491011262913793e-13	8.86603577442892e-15	R
36149.76	1.7109892790847955e-13	4.662920794291153e-15	R
38836.8	1.5604407685470838e-13	4.252634307451583e-15	R
87661.44	4.9802057834605487e-14	1.801389057413169e-15	R
89156.16	5.0727947217702316e-14	2.2831337207100267e-15	R
101545.92	3.607840158112256e-14	1.6237955556464235e-15	R
101645.28	3.607840158112256e-14	1.6237955556464235e-15	R
102945.6	3.777872426363826e-14	1.700322682515703e-15	R
115706.88	3.2903893308619233e-14	1.769006706388398e-15	R
176186.88	1.8760624383512253e-14	1.3326349362252355e-15	R
197985.6	1.476547043309449e-14	3.46107637006886e-15	R
201994.56	1.228138336953571e-14	1.1833177510729535e-15	R
262699.2	9.936816920528914e-15	1.1213100489611428e-15	R
348433.92	5.770949690866884e-15	4.0993140825346243e-16	R
606009.6	2.3401693572897363e-15	2.8310779903440386e-16	R
