Tstart(s)          Tend(s)    ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  LowerL   
         1064.0      -9.0    12.700    -9.000 K  16.84   0.05  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         1095.6      -9.0    12.700    -9.000 K  16.87   0.05  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         1127.1      -9.0    12.800    -9.000 K  16.98   0.05  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         1169.0      -9.0    12.800    -9.000 K  16.91   0.05  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         1200.6      -9.0    12.700    -9.000 K  16.95   0.05  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         1232.0      -9.0    12.700    -9.000 K  16.92   0.06  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         1263.5      -9.0    12.700    -9.000 K  16.98   0.05  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         1295.5      -9.0    13.100    -9.000 K  16.91   0.06  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         1327.6      -9.0    12.700    -9.000 K  16.88   0.05  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         1370.7      -9.0    12.700    -9.000 K  16.89   0.05  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         1402.6      -9.0    12.800    -9.000 K  17.00   0.05  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         1434.5      -9.0    12.700    -9.000 K  16.89   0.05  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         1466.5      -9.0    12.700    -9.000 K  16.99   0.05  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         1498.1      -9.0    12.700    -9.000 K  16.97   0.05  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         1530.3      -9.0    12.700    -9.000 K  16.99   0.05  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         1775.3      -9.0    12.700    -9.000 K  17.12   0.06  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         1807.2      -9.0    12.700    -9.000 K  17.10   0.05  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         1839.3      -9.0    12.700    -9.000 K  17.20   0.06  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         1871.5      -9.0    12.700    -9.000 K  17.17   0.06  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         1903.7      -9.0    13.000    -9.000 K  17.16   0.06  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         1936.2      -9.0    12.700    -9.000 K  17.17   0.06  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         2057.2      -9.0    92.100    -9.000 K  17.22   0.05  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         2259.5      -9.0    92.800    -9.000 K  17.36   0.05  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         2464.1      -9.0    93.000    -9.000 K  17.40   0.05  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         2656.5      -9.0    45.700    -9.000 K  17.51   0.08  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         2765.0      -9.0    45.900    -9.000 K  17.67   0.07  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         2876.0      -9.0    45.600    -9.000 K  17.71   0.08  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         2986.9      -9.0    45.600    -9.000 K  17.68   0.12  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         3133.7      -9.0    45.700    -9.000 K  17.75   0.09  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         3242.0      -9.0    45.800    -9.000 K  17.68   0.05  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         3352.0      -9.0    45.300    -9.000 K  17.88   0.08  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         3463.8      -9.0    45.500    -9.000 K  17.78   0.10  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         3656.5      -9.0    91.600    -9.000 K  17.87   0.07  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         3856.9      -9.0    92.300    -9.000 K  18.03   0.07  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         4058.7      -9.0    92.600    -9.000 K  18.02   0.07  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         4263.2      -9.0    93.100    -9.000 K  17.98   0.08  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         4477.8      -9.0    93.100    -9.000 K  18.16   0.07  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         4679.2      -9.0    92.000    -9.000 K  18.16   0.12  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         4881.9      -9.0    93.100    -9.000 K  18.17   0.09  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         5085.9      -9.0    92.700    -9.000 K  18.09   0.14  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         5303.2      -9.0    93.000    -9.000 K  18.18   0.05  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         5504.9      -9.0    92.400    -9.000 K  18.14   0.05  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         5705.4      -9.0    91.600    -9.000 K  18.26   0.06  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         5908.3      -9.0    92.000    -9.000 K  18.29   0.06  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         6655.0      -9.0   396.800    -9.000 K  18.43   0.05  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         7536.4      -9.0   396.000    -9.000 K  18.58   0.05  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         8522.1      -9.0   394.400    -9.000 K  18.79   0.06  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
         9370.0      -9.0   394.500    -9.000 K  18.90   0.07  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
        10215.3      -9.0   397.600    -9.000 K  18.91   0.05  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
        11629.2      -9.0   959.100    -9.000 K  19.07   0.07  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
        13907.7      -9.0   957.900    -9.000 K  19.17   0.06  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
        15859.2      -9.0   958.800    -9.000 K  19.30   0.06  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
        17824.8      -9.0   959.500    -9.000 K  19.30   0.07  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
        19786.6      -9.0   961.900    -9.000 K  19.42   0.07  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
        21794.8      -9.0   957.600    -9.000 K  19.47   0.09  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
        23769.1      -9.0   957.400    -9.000 K  19.61   0.13  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
        25745.3      -9.0   961.100    -9.000 K  19.64   0.10  -9.00  -9.00  -9.00 GROND kruehler09 0 USNOB_ABmag
