T_start(s)	T_end(s)	Midtime(s)	Exp_time(s)	Mag	MagErr	Filter	Telescope	Source
236.	241.	-9.	5.	16.22	0.15	CR	ROTSE	quimby05
251.	270.	-9.	10.	16.67	0.36	CR	ROTSE	quimby05
280.	285.	-9.	5.	16.43	0.18	CR	ROTSE	quimby05
294.	299.	-9.	5.	16.62	0.24	CR	ROTSE	quimby05
309.	329.	-9.	20.	16.89	0.13	CR	ROTSE	quimby05
338.	358.	-9.	20.	16.67	0.1	CR	ROTSE	quimby05
368.	388.	-9.	20.	16.79	0.15	CR	ROTSE	quimby05
397.	447.	-9.	40.	16.95	0.15	CR	ROTSE	quimby05
456.	476.	-9.	20.	16.96	0.22	CR	ROTSE	quimby05
486.	535.	-9.	40.	17.1	0.14	CR	ROTSE	quimby05
545.	565.	-9.	20.	17.05	0.18	CR	ROTSE	quimby05
574.	594.	-9.	20.	17.07	0.2	CR	ROTSE	quimby05
604.	664.	-9.	60.	17.44	0.16	CR	ROTSE	quimby05
673.	733.	-9.	60.	17.46	0.2	CR	ROTSE	quimby05
742.	802.	-9.	60.	17.45	0.2	CR	ROTSE	quimby05
812.	872.	-9.	60.	17.78	0.24	CR	ROTSE	quimby05
881.	941.	-9.	60.	17.42	0.16	CR	ROTSE	quimby05
950.	1080.	-9.	120.	18.	0.2	CR	ROTSE	quimby05
1090.	1150.	-9.	60.	17.93	0.28	CR	ROTSE	quimby05
1160.	1220.	-9.	60.	18.11	0.34	CR	ROTSE	quimby05
1230.	1290.	-9.	60.	17.99	0.31	CR	ROTSE	quimby05
1300.	1430.	-9.	120.	18.29	0.28	CR	ROTSE	quimby05
1440.	1770.	-9.	300.	18.32	0.21	CR	ROTSE	quimby05
1780.	2050.	-9.	240.	18.29	0.29	CR	ROTSE	quimby05
2060.	2750.	-9.	600.	19.5	0.29	CR	ROTSE	quimby05
2760.	3160.	-9.	360.	18.84	0.25	CR	ROTSE	quimby05
3170.	3720.	-9.	480.	18.7	0.15	CR	ROTSE	quimby05
3730.	4350.	-9.	420.	18.72	0.14	CR	ROTSE	quimby05
4360.	4900.	-9.	480.	18.67	0.31	CR	ROTSE	quimby05
-9.	-9.	102.	25.	17.03	0.22	v	UVOT	mason06
-9.	-9.	127.	25.	16.99	0.21	v	UVOT	mason06
-9.	-9.	152.	25.	16.67	0.17	v	UVOT	mason06
-9.	-9.	177.	25.	17.28	0.26	v	UVOT	mason06
-9.	-9.	319.	20.	17.21	0.28	v	UVOT	mason06
-9.	-9.	506.	20.	17.56	0.34	v	UVOT	mason06
-9.	-9.	788.	40.	18.7	0.69	v	UVOT	mason06
-9.	-9.	1250.	100.	18.54	0.35	v	UVOT	mason06
-9.	-9.	7090.	700.	19.65	0.29	v	UVOT	mason06
-9.	-9.	18700.	689.	20.35	0.57	v	UVOT	mason06
-9.	-9.	30200.	726.	20.07	0.42	v	UVOT	mason06
-9.	-9.	41800.	718.	20.09	0.43	v	UVOT	mason06
-9.	-9.	243.	10.	18.24	0.38	b	UVOT	mason06
-9.	-9.	333.	10.	18.17	0.36	b	UVOT	mason06
-9.	-9.	428.	10.	18.73	0.52	b	UVOT	mason06
-9.	-9.	522.	10.	19.19	0.86	b	UVOT	mason06
-9.	-9.	756.	40.	19.42	0.48	b	UVOT	mason06
-9.	-9.	1040.	100.	18.76	0.17	b	UVOT	mason06
-9.	-9.	1640.	26.	19.5	100.	b	UVOT	mason06
-9.	-9.	5370.	900.	20.63	0.25	b	UVOT	mason06
-9.	-9.	17000.	900.	21.54	0.6	b	UVOT	mason06
-9.	-9.	28500.	897.	21.27	0.47	b	UVOT	mason06
-9.	-9.	40100.	900.	21.5	100.	b	UVOT	mason06
-9.	-9.	51600.	900.	21.5	100.	b	UVOT	mason06
5200.	-9.	-9.	-9.	20.44	0.12	BJ	Kiso	huang07
15100.	-9.	-9.	-9.	21.04	0.16	BJ	Kiso	huang07
19600.	-9.	-9.	-9.	21.41	0.26	BJ	Kiso	huang07
24000.	-9.	-9.	-9.	20.92	0.12	BJ	Kiso	huang07
7290.	-9.	-9.	-9.	20.61	0.09	BJ	Lulin	huang07
11500.	-9.	-9.	-9.	20.9	0.12	BJ	Lulin	huang07
18900.	-9.	-9.	-9.	21.09	0.07	BJ	Lulin	huang07
25800.	-9.	-9.	-9.	21.	0.1	BJ	Lulin	huang07
6940.	-9.	-9.	-9.	19.75	0.07	VJ	Lulin	huang07
8330.	-9.	-9.	-9.	19.66	0.06	VJ	Lulin	huang07
11200.	-9.	-9.	-9.	19.96	0.08	VJ	Lulin	huang07
12600.	-9.	-9.	-9.	20.01	0.08	VJ	Lulin	huang07
14000.	-9.	-9.	-9.	20.08	0.09	VJ	Lulin	huang07
15400.	-9.	-9.	-9.	20.16	0.11	VJ	Lulin	huang07
16800.	-9.	-9.	-9.	20.15	0.09	VJ	Lulin	huang07
18200.	-9.	-9.	-9.	20.28	0.08	VJ	Lulin	huang07
22200.	-9.	-9.	-9.	20.42	0.11	VJ	Lulin	huang07
26400.	-9.	-9.	-9.	20.81	0.16	VJ	Lulin	huang07
30300.	-9.	-9.	-9.	20.44	0.08	VJ	Lulin	huang07
30600.	-9.	-9.	-9.	20.36	0.09	VJ	Lulin	huang07
31000.	-9.	-9.	-9.	20.55	0.1	VJ	Lulin	huang07
31300.	-9.	-9.	-9.	20.37	0.08	VJ	Lulin	huang07
34000.	-9.	-9.	-9.	20.62	0.06	VJ	Lulin	huang07
34300.	-9.	-9.	-9.	20.42	0.06	VJ	Lulin	huang07
34600.	-9.	-9.	-9.	20.68	0.12	VJ	Lulin	huang07
4700.	-9.	-9.	-9.	19.01	0.08	RC	Kiso	huang07
7110.	-9.	-9.	-9.	19.24	0.03	RC	Kiso	huang07
7630.	-9.	-9.	-9.	19.34	0.04	RC	Kiso	huang07
14600.	-9.	-9.	-9.	19.57	0.05	RC	Kiso	huang07
19200.	-9.	-9.	-9.	19.69	0.09	RC	Kiso	huang07
23600.	-9.	-9.	-9.	19.83	0.11	RC	Kiso	huang07
28200.	-9.	-9.	-9.	20.05	0.12	RC	Kiso	huang07
7300.	-9.	-9.	-9.	19.21	0.04	RC	Lulin	huang07
8680.	-9.	-9.	-9.	19.43	0.05	RC	Lulin	huang07
11500.	-9.	-9.	-9.	19.57	0.06	RC	Lulin	huang07
14300.	-9.	-9.	-9.	19.64	0.05	RC	Lulin	huang07
15700.	-9.	-9.	-9.	19.88	0.08	RC	Lulin	huang07
18500.	-9.	-9.	-9.	19.74	0.07	RC	Lulin	huang07
22900.	-9.	-9.	-9.	20.	0.09	RC	Lulin	huang07
23600.	-9.	-9.	-9.	19.84	0.06	RC	Lulin	huang07
27500.	-9.	-9.	-9.	20.04	0.09	RC	Lulin	huang07
32000.	-9.	-9.	-9.	20.04	0.06	RC	Lulin	huang07
32300.	-9.	-9.	-9.	19.98	0.05	RC	Lulin	huang07
35000.	-9.	-9.	-9.	20.05	0.05	RC	Lulin	huang07
35400.	-9.	-9.	-9.	20.13	0.05	RC	Lulin	huang07
35700.	-9.	-9.	-9.	20.2	0.07	RC	Lulin	huang07
9020.	-9.	-9.	-9.	19.09	0.07	IC	Lulin	huang07
11900.	-9.	-9.	-9.	19.04	0.06	IC	Lulin	huang07
13300.	-9.	-9.	-9.	19.14	0.06	IC	Lulin	huang07
14700.	-9.	-9.	-9.	19.14	0.06	IC	Lulin	huang07
16100.	-9.	-9.	-9.	19.23	0.06	IC	Lulin	huang07
17500.	-9.	-9.	-9.	19.4	0.07	IC	Lulin	huang07
18900.	-9.	-9.	-9.	19.31	0.05	IC	Lulin	huang07
24000.	-9.	-9.	-9.	19.12	0.06	IC	Lulin	huang07
24600.	-9.	-9.	-9.	19.49	0.08	IC	Lulin	huang07
28900.	-9.	-9.	-9.	19.91	0.09	IC	Lulin	huang07
33000.	-9.	-9.	-9.	19.93	0.08	IC	Lulin	huang07
22200.	-9.	-9.	20.	13.12	0.08	J	Mt.Abu	george06
22200.	-9.	-9.	60.	14.55	0.1	J	Mt.Abu	george06
22300.	-9.	-9.	60.	14.81	0.2	J	Mt.Abu	george06
22300.	-9.	-9.	60.	14.79	0.2	J	Mt.Abu	george06
22400.	-9.	-9.	60.	15.29	0.28	J	Mt.Abu	george06
22400.	-9.	-9.	60.	15.5	100.	J	Mt.Abu	george06
30600.	-9.	-9.	1800.	21.02	0.14	BJ	ARIES	kamble07
30200.	-9.	-9.	600.	20.23	0.2	VJ	ARIES	kamble07
39700.	-9.	-9.	600.	20.6	0.21	VJ	ARIES	kamble07
25800.	-9.	-9.	300.	19.46	0.16	RC	ARIES	kamble07
26200.	-9.	-9.	300.	19.25	0.1	RC	ARIES	kamble07
28100.	-9.	-9.	300.	19.98	0.11	RC	ARIES	kamble07
30900.	-9.	-9.	300.	20.06	0.13	RC	ARIES	kamble07
33800.	-9.	-9.	300.	20.03	0.16	RC	ARIES	kamble07
27300.	-9.	-9.	300.	19.59	0.19	IC	ARIES	kamble07
31300.	-9.	-9.	300.	19.66	0.25	IC	ARIES	kamble07
-9.	-9.	28600.	-9.	21.09	0.08	BJ	MAO	kann10
-9.	-9.	43000.	-9.	21.42	0.07	BJ	MAO	kann10
-9.	-9.	57200.	-9.	21.81	0.16	BJ	NOT	kann10
-9.	-9.	315000.	-9.	22.5	100.	BJ	NOT	kann10
-9.	-9.	895000.	-9.	22.6	100.	BJ	MAO	kann10
-9.	-9.	979000.	-9.	22.7	100.	BJ	MAO	kann10
-9.	-9.	401000.	-9.	22.99	0.12	VJ	TNG	kann10
-9.	-9.	29100.	-9.	19.96	0.03	RC	MAO	kann10
-9.	-9.	32800.	-9.	20.09	0.04	RC	RTT150	kann10
-9.	-9.	38600.	-9.	20.18	0.06	RC	MAO	kann10
-9.	-9.	55800.	-9.	20.43	0.05	RC	NOT	kann10
-9.	-9.	128000.	-9.	20.9	0.13	RC	NOT	kann10
-9.	-9.	131000.	-9.	21.22	0.09	RC	MAO	kann10
-9.	-9.	140000.	-9.	21.1	100.	RC	RTT150	kann10
-9.	-9.	203000.	-9.	21.1	100.	RC	RTT150	kann10
-9.	-9.	214000.	-9.	21.31	0.09	RC	MAO	kann10
-9.	-9.	292000.	-9.	21.77	0.13	RC	MAO	kann10
-9.	-9.	316000.	-9.	21.83	0.2	RC	NOT	kann10
-9.	-9.	408000.	-9.	22.38	0.12	RC	NOT	kann10
-9.	-9.	487000.	-9.	22.32	0.25	RC	NOT	kann10
-9.	-9.	657000.	-9.	23.41	0.15	RC	NOT	kann10
-9.	-9.	807000.	-9.	20.5	100.	RC	MAO	kann10
-9.	-9.	893000.	-9.	23.5	100.	RC	MAO	kann10
-9.	-9.	977000.	-9.	23.4	100.	RC	MAO	kann10
-9.	-9.	994000.	-9.	24.3	0.3	RC	TNG	kann10
-9.	-9.	1.69e6	-9.	24.7	100.	RC	NOT	kann10
-9.	-9.	57900.	-9.	20.19	0.05	IC	NOT	kann10
-9.	-9.	318000.	-9.	21.61	0.11	IC	NOT	kann10
-9.	-9.	405000.	-9.	21.93	0.05	IC	TNG	kann10
-9.	-9.	565000.	-9.	20.17	0.27	KS	NOT	kann10
