T_start(s)	T_end(s)	Midtime(s)	Exp_time(s)	Mag	MagErr	Filter	Telescope	Source
8730.	-9.	-9.	300.	17.55	0.11	RC	FTS	mundell07
9060.	-9.	-9.	300.	17.65	0.1	RC	FTS	mundell07
9610.	-9.	-9.	450.	18.38	0.18	VJ	FTS	mundell07
10300.	-9.	-9.	450.	19.25	0.15	BJ	FTS	mundell07
11500.	-9.	-9.	300.	17.57	0.13	ii	FTS	mundell07
11800.	-9.	-9.	300.	17.63	0.12	ii	FTS	mundell07
12200.	-9.	-9.	300.	18.19	0.11	RC	FTS	mundell07
12500.	-9.	-9.	150.	18.2	0.11	RC	FTS	mundell07
12900.	-9.	-9.	600.	18.9	0.17	VJ	FTS	mundell07
14600.	-9.	-9.	300.	19.62	0.2	BJ	FTS	mundell07
15000.	-9.	-9.	300.	18.17	0.13	ii	FTS	mundell07
15300.	-9.	-9.	300.	18.17	0.12	ii	FTS	mundell07
15700.	-9.	-9.	600.	18.95	0.13	RC	FTS	mundell07
16400.	-9.	-9.	600.	19.38	0.2	VJ	FTS	mundell07
17700.	-9.	-9.	600.	20.09	0.26	BJ	FTS	mundell07
18400.	-9.	-9.	600.	18.39	0.15	ii	FTS	mundell07
19200.	-9.	-9.	300.	19.2	0.25	RC	FTS	mundell07
19900.	-9.	-9.	300.	19.99	0.3	VJ	FTS	mundell07
54000.	-9.	-9.	600.	21.48	0.03	RC	VLT	mundell07
150000.	-9.	-9.	240.	23.65	0.5	RC	Magellan	mundell07
245000.	-9.	-9.	240.	23.3	100.	RC	Magellan	mundell07
75600.	-9.	-9.	-9.	22.37	0.27	VJ	SMARTS	kann10
75600.	-9.	-9.	-9.	21.95	0.19	RC	SMARTS	kann10
75600.	-9.	-9.	-9.	21.53	0.19	IC	SMARTS	kann10
412000.	-9.	-9.	-9.	21.9	100.	IC	SMARTS	kann10
75600.	-9.	-9.	-9.	20.	0.17	J	SMARTS	kann10
412000.	-9.	-9.	-9.	19.2	100.	J	SMARTS	kann10
75600.	-9.	-9.	-9.	19.03	0.08	H	SMARTS	kann10
75600.	-9.	-9.	-9.	18.37	0.26	KS	SMARTS	kann10
