Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes 
1.10E3  -9.  -9. -9. 300.   RC    18.31 0.07   -9. -9. -9.   TNT	   deng09 0 NNN 0. 0. 0 nnn
1.16E3  -9.  -9. -9. 400.   v     18.72 0.12   -9. -9. -9.   UVOT	   deng09 0 NNN 0. 0. 0 nnn
1.30E3  -9.  -9. -9. 1240.  uvm2  18.98 0.35   -9. -9. -9.   UVOT	   deng09 0 NNN 0. 0. 0 nnn
1.47E3  -9.  -9. -9. 10.    white 18.70 0.21   -9. -9. -9.   UVOT	   deng09 0 NNN 0. 0. 0 nnn
1.51E3  -9.  -9. -9. 180.   u     18.79 0.28   -9. -9. -9.   UVOT	   deng09 0 NNN 0. 0. 0 nnn
1.56E3  -9.  -9. -9. 360.   RC    18.73 0.10   -9. -9. -9.   TNT	   deng09 0 NNN 0. 0. 0 nnn
1.61E3  -9.  -9. -9. 340.   b     19.98 0.40   -9. -9. -9.   UVOT	   deng09 0 NNN 0. 0. 0 nnn
1.79E3  -9.  -9. -9. 10.    white 19.24 0.33   -9. -9. -9.   UVOT	   deng09 0 NNN 0. 0. 0 nnn
2.26E3  -9.  -9. -9. 400.   CR    19.00 0.08   -9. -9. -9.   TNT	   deng09 0 NNN 0. 0. 0 nnn
2.85E3  -9.  -9. -9. 480.   RC    19.17 0.10   -9. -9. -9.   TNT	   deng09 0 NNN 0. 0. 0 nnn
3.64E3  -9.  -9. -9. 600.   BJ    20.07 100.   -9. -9. -9.   TNT	   deng09 1 NNN 0. 0. 0 nnn
3.80E3  -9.  -9. -9. 300.   VJ    19.40 100.   -9. -9. -9.   TNT	   deng09 1 NNN 0. 0. 0 nnn
4.53E3  -9.  -9. -9. 1260.  BJ    20.60 100.   -9. -9. -9.   Xinglong  deng09 1 NNN 0. 0. 0 nnn
5.22E3  -9.  -9. -9. 200.   u     19.84 0.25   -9. -9. -9.   UVOT	   deng09 0 NNN 0. 0. 0 nnn
5.63E3  -9.  -9. -9. 200.   white 20.61 0.19   -9. -9. -9.   UVOT	   deng09 0 NNN 0. 0. 0 nnn
 6.14E3 -9.  -9. -9.  1530.  b    21.20 0.40   -9. -9. -9.   UVOT      deng09 0 NNN 0. 0. 0 nnn
6.75E3  -9.  -9. -9. 1630   v     19.94 0.31   -9. -9. -9.   UVOT	   deng09 0 NNN 0. 0. 0 nnn
7.06E3  -9.  -9. -9. 200.   white 20.86 0.23   -9. -9. -9.   UVOT	   deng09 0 NNN 0. 0. 0 nnn
9.35E3  -9.  -9. -9. 8600.  RC    20.78 0.20   -9. -9. -9.   TNT	   deng09 0 NNN 0. 0. 0 nnn
1.13E4  -9.  -9. -9. 900.   uvm2  21.15 0.39   -9. -9. -9.   UVOT	   deng09 0 NNN 0. 0. 0 nnn
1.22E4  -9.  -9. -9. 900.   uvw1  20.96 0.29   -9. -9. -9.   UVOT	   deng09 0 NNN 0. 0. 0 nnn
1.28E4  -9.  -9. -9. 300.   u     20.52 0.33   -9. -9. -9.   UVOT	   deng09 0 NNN 0. 0. 0 nnn
1.32E4  -9.  -9. -9. 440.   u     20.46 0.31   -9. -9. -9.   UVOT	   deng09 0 NNN 0. 0. 0 nnn
1.61E4  -9.  -9. -9. 600.   RC    21.06 0.20   -9. -9. -9.   MDM	   deng09 0 NNN 0. 0. 0 nnn
1.87E4  -9.  -9. -9. 960.   RC    21.55 0.30   -9. -9. -9.   MDM	   deng09 0 NNN 0. 0. 0 nnn
1.99E4  -9.  -9. -9. 600.   RC    21.07 0.15   -9. -9. -9.   Skinakas  deng09 0 NNN 0. 0. 0 nnn
2.06E4  -9.  -9. -9. 3600.  BJ    22.44 0.30   -9. -9. -9.   MDM	   deng09 0 NNN 0. 0. 0 nnn
2.14E4  -9.  -9. -9. 1800.  RC    21.10 0.15   -9. -9. -9.   Skinakas  deng09 0 NNN 0. 0. 0 nnn
2.28E4  -9.  -9. -9. 2160.  RC    21.57 0.20   -9. -9. -9.   MDM	   deng09 0 NNN 0. 0. 0 nnn
2.39E4  -9.  -9. -9. 1800.  RC    21.36 0.20   -9. -9. -9.   Skinakas  deng09 0 NNN 0. 0. 0 nnn   
 								   
