time	flux	flux_err	band
10125.599999999999	9.411249526465633e-13	1.2143938529226543e-13	R
10107.0	8.823629993713368e-13	4.743833955199609e-14	R
10320.599999999999	8.662580596297536e-13	1.1177883018623421e-13	R
10525.199999999999	8.583161580019846e-13	1.1075403571126486e-13	R
10720.199999999999	7.97346860013939e-13	1.0288677637598823e-13	R
10915.199999999999	7.97346860013939e-13	1.0288677637598823e-13	R
11109.6	8.583161580019846e-13	1.1075403571126486e-13	R
11305.199999999999	8.047246196732525e-13	1.038387759965942e-13	R
11713.2	7.827936396921296e-13	1.0100888107108509e-13	R
12298.2	6.632042311620687e-13	8.55774931150905e-14	R
12492.6	6.817847586210445e-13	8.797505767511917e-14	R
13105.199999999999	6.104460505580167e-13	7.876976688949384e-14	R
37988.4	1.3603394357967237e-13	4.92048055955846e-15	R
52740.0	6.75534118382735e-14	3.0404043722698055e-15	R
64602.0	5.6708386191096536e-14	3.5407578242442507e-15	R
62131.799999999996	5.567334149509157e-14	2.5057131282395027e-15	R
67639.2	4.3817469021969326e-14	1.9721109677646335e-15	R
69019.2	4.070495587518063e-14	2.8914200917773375e-15	R
72379.2	4.108159419465027e-14	3.61473499110848e-15	R
132192.0	1.2292700152414005e-14	1.2862495624763843e-15	R
146563.19999999998	6.69340784358587e-15	1.662489269345688e-15	R
335443.2	1.3232664095655845e-15	6.223805658889306e-16	R
429094.19999999995	8.047246196732525e-16	2.3764075776228946e-16	R
