T_start(s)	T_end(s)	Midtime(s)	Exp_time(s)	Mag	MagErr	Filter	Telescope	Source
-9.	-9.	32500.	3600.	20.6	0.1	gg	MITSuME	GCN7410
-9.	-9.	37000.	3600.	20.6	0.2	gg	MITSuME	GCN7410
-9.	-9.	40700.	2520.	20.6	0.2	gg	MITSuME	GCN7410
-9.	-9.	23500.	3600.	19.7	0.3	RC	MITSuME	GCN7410
-9.	-9.	28000.	3600.	20.2	0.2	RC	MITSuME	GCN7410
-9.	-9.	32500.	3600.	20.4	0.2	RC	MITSuME	GCN7410
-9.	-9.	37000.	3600.	20.5	0.1	RC	MITSuME	GCN7410
-9.	-9.	40700.	2520.	20.3	0.1	RC	MITSuME	GCN7410
-9.	-9.	23500.	3600.	19.1	0.2	IC	MITSuME	GCN7410
-9.	-9.	28000.	3600.	19.5	0.2	IC	MITSuME	GCN7410
-9.	-9.	32500.	3600.	19.8	0.2	IC	MITSuME	GCN7410
-9.	-9.	37000.	3600.	20.2	0.3	IC	MITSuME	GCN7410
-9.	-9.	40700.	2520.	20.	0.2	IC	MITSuME	GCN7410
1510.	-9.	-9.	1770.	17.2	0.1	clear	ROTSE	GCN7411
4700.	-9.	-9.	5510.	18.	0.1	clear	ROTSE	GCN7411
294000.	-9.	-9.	-9.	22.45	0.05	rr	LBT	GCN7423
348000.	-9.	-9.	-9.	23.1	0.1	rr	MDM2.4m	GCN7423
2150.	-9.	-9.	-9.	18.09	0.07	BJ	SMARTS	kann10
2150.	-9.	-9.	-9.	17.61	0.07	VJ	SMARTS	kann10
2150.	-9.	-9.	-9.	17.19	0.06	RC	SMARTS	kann10
74700.	-9.	-9.	-9.	21.2	100.	RC	SMARTS	kann10
1540.	-9.	-9.	-9.	16.57	0.05	IC	SMARTS	kann10
1800.	-9.	-9.	-9.	16.65	0.05	IC	SMARTS	kann10
2150.	-9.	-9.	-9.	16.74	0.05	IC	SMARTS	kann10
2500.	-9.	-9.	-9.	16.85	0.05	IC	SMARTS	kann10
2750.	-9.	-9.	-9.	16.94	0.05	IC	SMARTS	kann10
74700.	-9.	-9.	-9.	20.7	100.	IC	SMARTS	kann10
86300.	-9.	-9.	-9.	20.98	0.11	IC	SMARTS	kann10
163000.	-9.	-9.	-9.	21.2	0.11	IC	SMARTS	kann10
246000.	-9.	-9.	-9.	22.2	100.	IC	SMARTS	kann10
2150.	-9.	-9.	-9.	15.85	0.07	J	SMARTS	kann10
74700.	-9.	-9.	-9.	17.9	100.	J	SMARTS	kann10
86300.	-9.	-9.	-9.	19.8	100.	J	SMARTS	kann10
163000.	-9.	-9.	-9.	19.9	100.	J	SMARTS	kann10
246000.	-9.	-9.	-9.	20.	100.	J	SMARTS	kann10
2150.	-9.	-9.	-9.	15.08	0.06	H	SMARTS	kann10
74700.	-9.	-9.	-9.	17.3	100.	H	SMARTS	kann10
2150.	-9.	-9.	-9.	14.37	0.06	KS	SMARTS	kann10
74700.	-9.	-9.	-9.	17.1	100.	KS	SMARTS	kann10
