Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes 
    42768.0 -9. -9. 1.D-3 -9. VJ 19.220 0.213 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    43027.2 -9. -9. 1.D-3 -9. VJ 19.433 0.243 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    43286.4 -9. -9. 1.D-3 -9. VJ 19.343 0.235 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    43545.6 -9. -9. 1.D-3 -9. VJ 19.233 0.162 -9. -9. -9. CrAO	    cano11 0 SDSS 0. 0. 0 nnn
    43804.8 -9. -9. 1.D-3 -9. VJ 19.223 0.142 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    44064.0 -9. -9. 1.D-3 -9. VJ 19.153 0.121 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    44323.2 -9. -9. 1.D-3 -9. VJ 19.136 0.130 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    44582.4 -9. -9. 1.D-3 -9. VJ 19.226 0.073 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    44841.6 -9. -9. 1.D-3 -9. VJ 19.206 0.056 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    45187.2 -9. -9. 1.D-3 -9. VJ 19.216 0.055 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    45705.6 -9. -9. 1.D-3 -9. VJ 19.313 0.041 -9. -9. -9. CrAO      cano11 0 SDSS 0. 0. 0 nnn
    45964.8 -9. -9. 1.D-3 -9. VJ 19.370 0.043 -9. -9. -9. CrAO      cano11 0 SDSS 0. 0. 0 nnn
    46224.0 -9. -9. 1.D-3 -9. VJ 19.326 0.042 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    46483.2 -9. -9. 1.D-3 -9. VJ 19.276 0.051 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    46742.4 -9. -9. 1.D-3 -9. VJ 19.326 0.044 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    46915.2 -9. -9. 1.D-3 -9. VJ 19.320 0.140 -9. -9. -9. OAUV	    cano11 0 SDSS 0. 0. 0 nnn
    47001.6 -9. -9. 1.D-3 -9. VJ 19.323 0.044 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    47347.2 -9. -9. 1.D-3 -9. VJ 19.383 0.045 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    47606.4 -9. -9. 1.D-3 -9. VJ 19.340 0.046 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    47865.6 -9. -9. 1.D-3 -9. VJ 19.330 0.044 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    48124.8 -9. -9. 1.D-3 -9. VJ 19.220 0.090 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    48124.8 -9. -9. 1.D-3 -9. VJ 19.300 0.034 -9. -9. -9. OAUV      cano11 0 SDSS 0. 0. 0 nnn
    48470.4 -9. -9. 1.D-3 -9. VJ 19.343 0.043 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    48729.6 -9. -9. 1.D-3 -9. VJ 19.396 0.057 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    48988.8 -9. -9. 1.D-3 -9. VJ 19.443 0.055 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    49248.0 -9. -9. 1.D-3 -9. VJ 19.396 0.056 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    49507.2 -9. -9. 1.D-3 -9. VJ 19.433 0.066 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    49766.4 -9. -9. 1.D-3 -9. VJ 19.410 0.054 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    50025.6 -9. -9. 1.D-3 -9. VJ 19.376 0.046 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    50284.8 -9. -9. 1.D-3 -9. VJ 19.400 0.042 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    50544.0 -9. -9. 1.D-3 -9. VJ 19.533 0.053 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    50803.2 -9. -9. 1.D-3 -9. VJ 19.513 0.075 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    51062.4 -9. -9. 1.D-3 -9. VJ 19.446 0.065 -9. -9. -9. CrAO      cano11 0 SDSS 0. 0. 0 nnn
    51235.2 -9. -9. 1.D-3 -9. VJ 19.270 0.090 -9. -9. -9. OAUV 	    cano11 0 SDSS 0. 0. 0 nnn
    51321.6 -9. -9. 1.D-3 -9. VJ 19.520 0.081 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    51580.8 -9. -9. 1.D-3 -9. VJ 19.520 0.082 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    51840.0 -9. -9. 1.D-3 -9. VJ 19.483 0.084 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    52099.2 -9. -9. 1.D-3 -9. VJ 19.700 0.118 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    52358.4 -9. -9. 1.D-3 -9. VJ 19.653 0.122 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    52617.6 -9. -9. 1.D-3 -9. VJ 19.483 0.100 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    52963.2 -9. -9. 1.D-3 -9. VJ 19.473 0.091 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    53222.4 -9. -9. 1.D-3 -9. VJ 19.456 0.091 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    53481.6 -9. -9. 1.D-3 -9. VJ 19.510 0.085 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    53568.0 -9. -9. 1.D-3 -9. VJ 19.580 0.110 -9. -9. -9. OAUV      cano11 0 SDSS 0. 0. 0 nnn
    53740.8 -9. -9. 1.D-3 -9. VJ 19.453 0.095 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    54000.0 -9. -9. 1.D-3 -9. VJ 19.580 0.098 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    54259.2 -9. -9. 1.D-3 -9. VJ 19.576 0.088 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    54518.4 -9. -9. 1.D-3 -9. VJ 19.686 0.088 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    54777.6 -9. -9. 1.D-3 -9. VJ 19.546 0.064 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    55036.8 -9. -9. 1.D-3 -9. VJ 19.530 0.062 -9. -9. -9. OAUV	    cano11 0 SDSS 0. 0. 0 nnn
    55036.8 -9. -9. 1.D-3 -9. VJ 19.610 0.130 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    55296.0 -9. -9. 1.D-3 -9. VJ 19.483 0.068 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    55555.2 -9. -9. 1.D-3 -9. VJ 19.650 0.091 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    55814.4 -9. -9. 1.D-3 -9. VJ 19.523 0.082 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    56073.6 -9. -9. 1.D-3 -9. VJ 19.533 0.059 -9. -9. -9. CrAO      cano11 0 SDSS 0. 0. 0 nnn
    56332.8 -9. -9. 1.D-3 -9. VJ 19.560 0.062 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
    56592.0 -9. -9. 1.D-3 -9. VJ 19.600 0.083 -9. -9. -9. CrAO 	    cano11 0 SDSS 0. 0. 0 nnn
