time_sec	flux	flux_err	band	logF	logT	mag	mag_err
17020.0	2.6745101412542133e-13	1.971997219316442e-14	r	-12.572755751000448	4.230959555748569	19.53	0.08
20649.0	2.749440014713871e-13	1.774209905755377e-14	r	-12.560755751000448	4.314899024273395	19.5	0.07
24364.0	2.625694829762412e-13	1.6943573060421736e-14	r	-12.58075575100045	4.3867485908293835	19.55	0.07
27993.0	2.5307208841044125e-13	1.633070747952769e-14	r	-12.59675575100045	4.447049444147779	19.59	0.07
31190.0	2.3080448776875954e-13	1.4893782235679883e-14	r	-12.636755751000448	4.494015374757144	19.69	0.07
99532.0	9.359318981002401e-14	6.0395558216776995e-15	r	-13.02875575100045	4.99796273088782	20.67	0.07
104371.0	8.856135424900716e-14	5.714852156614568e-15	r	-13.052755751000449	5.0185798445518675	20.73	0.07
109209.0	8.535800359663715e-14	5.5081403742651614e-15	r	-13.068755751000449	5.038258430395048	20.77	0.07
114134.0	8.30317610257729e-14	4.594072046582766e-15	r	-13.08075575100045	5.057415038044878	20.8	0.06
117935.0	8.457543671581959e-14	3.124374104789128e-15	r	-13.07275575100045	5.071642711381079	20.78	0.04
188870.0	1.0074981306314519e-13	8.355965737043399e-15	r	-12.99675575100045	5.276162980319142	20.59	0.09
193622.0	1.0647416649513503e-13	5.891119084258227e-15	r	-12.972755751000449	5.286954701814187	20.53	0.06
197596.0	1.1149213936698038e-13	6.168758973094257e-15	r	-12.95275575100045	5.295778148776353	20.48	0.06
202754.0	1.0549800546921111e-13	5.837108979850486e-15	r	-12.976755751000448	5.306969430877234	20.54	0.06
205804.0	1.0453079394136596e-13	3.861562155934617e-15	r	-12.98075575100045	5.3134538114421845	20.55	0.04
273628.0	1.0453079394136596e-13	8.669551893784232e-15	r	-12.98075575100045	5.437160536115699	20.55	0.09
278467.0	9.891092173439094e-14	1.0935356614346811e-14	r	-13.004755751000449	5.444773736073244	20.61	0.12
283305.0	9.982613322493903e-14	7.360482732825844e-15	r	-13.00075575100045	5.452254239374823	20.6	0.08
288230.0	9.800410095322259e-14	6.3241913184257205e-15	r	-13.00875575100045	5.459739181739559	20.62	0.07
291230.0	9.982613322493903e-14	4.605193314672806e-15	r	-13.00075575100045	5.4642361102130295	20.6	0.05
358646.0	7.85677378562304e-14	8.686262515554607e-15	r	-13.104755751000448	5.554665991486485	20.86	0.12
363743.0	6.84296390179906e-14	9.455740248548546e-15	r	-13.164755751000449	5.560794644356506	21.01	0.15
367372.0	7.366212598411375e-14	8.143909716768414e-15	r	-13.132755751000449	5.56510605259883	20.93	0.12
371692.0	8.076891502313326e-14	7.442342631122161e-15	r	-13.092755751000448	5.5701832137907905	20.83	0.1
376444.0	7.298678755377526e-14	4.7098274839303045e-15	r	-13.13675575100045	5.575700379474672	20.94	0.07
448156.0	6.183640728561421e-14	5.128574285856078e-15	r	-13.20875575100045	5.651429215217265	21.12	0.09
452908.0	5.744394384756956e-14	4.764273123664212e-15	r	-13.24075575100045	5.656009991968385	21.2	0.09
457574.0	6.01511935154231e-14	4.435129428799009e-15	r	-13.220755751000448	5.660461339261088	21.15	0.08
462326.0	5.639547371130702e-14	3.120310422544084e-15	r	-13.248755751000449	5.66494831770591	21.22	0.06
534124.0	4.8221892327901706e-14	6.219346981274605e-15	r	-13.31675575100045	5.727642092729276	21.39	0.14
538876.0	4.479651707954216e-14	4.540141920675575e-15	r	-13.348755751000448	5.731488841789254	21.47	0.11
543628.0	4.1232934961898245e-14	4.5586153698510204e-15	r	-13.384755751000448	5.7353018173252215	21.56	0.12
548639.0	3.937714718851676e-14	5.07860910627113e-15	r	-13.40475575100045	5.739286676186446	21.61	0.14
551663.0	4.0480349083520316e-14	3.7300071149984244e-15	r	-13.392755751000449	5.741673856833056	21.58	0.1
619660.0	3.7260119978345043e-14	4.805568664404452e-15	r	-13.42875575100045	5.79215346268195	21.67	0.14
624499.0	3.4933672865196366e-14	4.183844822779788e-15	r	-13.456755751000449	5.795531747282085	21.74	0.13
629251.0	2.932542055249075e-14	4.592345138543378e-15	r	-13.53275575100045	5.798823914397813	21.93	0.17
634089.0	2.8264691458469473e-14	5.207117443376686e-15	r	-13.54875575100045	5.802150219232163	21.97	0.2
637545.0	2.625694829762412e-14	3.386450930251532e-15	r	-13.58075575100045	5.80451084410514	22.05	0.14
705628.0	2.987062082583234e-14	4.402648820923347e-15	r	-13.524755751000448	5.848575805689841	21.91	0.16
710467.0	2.5307208841044126e-14	4.6622694888781664e-15	r	-13.59675575100045	5.851543910482011	22.09	0.2
715305.0	2.6992570789021784e-14	4.227022116115014e-15	r	-13.568755751000449	5.854491260784428	22.02	0.17
720230.0	2.1839578333679692e-14	3.822311734369377e-15	r	-13.66075575100045	5.857471207236746	22.25	0.19
723254.0	2.085663539049851e-14	2.6899535894071024e-15	r	-13.680755751000449	5.859290844218567	22.3	0.14
791510.0	2.4845300223272283e-14	5.492424833183141e-15	r	-13.604755751000448	5.898456406143901	22.11	0.24
797990.0	2.1244389192546452e-14	4.696389647876098e-15	r	-13.67275575100045	5.9019974490298885	22.28	0.24
803347.0	2.1440961105513897e-14	4.542381890695221e-15	r	-13.668755751000448	5.904903176204707	22.27	0.23
808876.0	2.8005559209589336e-14	3.3540966150406674e-15	r	-13.552755751000449	5.90788194974167	21.98	0.13
877651.0	2.625694829762412e-14	4.83723707691242e-15	r	-13.58075575100045	5.943321852004017	22.05	0.2
1403568.0	8.076891502313325e-15	1.7111325146606023e-15	r	-14.092755751000448	6.147233458159895	23.33	0.23
1836950.0	6.906281067209265e-15	1.4631324546209388e-15	r	-14.16075575100045	6.264097335391481	23.5	0.23
17107.0	2.7280060009945004e-13	2.0874244828274103e-14	i	-12.564154678665144	4.233173855380943	19.31	0.08
20649.0	2.678214280022524e-13	1.813014269743914e-14	i	-12.572154678665145	4.314899024273395	19.33	0.07
24364.0	2.557674781198246e-13	1.731415185956504e-14	i	-12.592154678665144	4.3867485908293835	19.38	0.07
27993.0	2.442560453498321e-13	1.6534886659133853e-14	i	-12.612154678665146	4.447049444147779	19.43	0.07
31190.0	2.332627124000055e-13	1.3760134827096028e-14	i	-12.632154678665145	4.494015374757144	19.48	0.06
99532.0	8.626712433750169e-14	5.839843682423636e-15	i	-13.064154678665146	4.99796273088782	20.56	0.07
104371.0	8.314675822106193e-14	4.904815655216313e-15	i	-13.080154678665146	5.0185798445518675	20.6	0.06
109209.0	7.795524150711966e-14	4.5985688093060764e-15	i	-13.108154678665146	5.038258430395048	20.67	0.06
114134.0	7.724054355708485e-14	4.556408877047963e-15	i	-13.112154678665146	5.057415038044878	20.68	0.06
117935.0	7.444667768080986e-14	3.7569171652781516e-15	i	-13.128154678665146	5.071642711381079	20.72	0.05
188870.0	9.459002088004352e-14	8.080208384354709e-15	i	-13.024154678665147	5.276162980319142	20.46	0.09
193622.0	1.0276502242255285e-13	6.062094320583063e-15	i	-12.988154678665145	5.286954701814187	20.37	0.06
197596.0	9.996439026291576e-14	5.896885420621276e-15	i	-13.000154678665146	5.295778148776353	20.4	0.06
202694.0	1.0371589546769655e-13	6.1181861887175275e-15	i	-12.984154678665146	5.306840893214676	20.36	0.06
205804.0	1.0088934937774363e-13	4.260346179912172e-15	i	-12.996154678665146	5.3134538114421845	20.39	0.04
275097.0	1.0276502242255285e-13	1.062531943672829e-14	i	-12.988154678665145	5.43948585432807	20.37	0.11
280195.0	9.459002088004352e-14	1.0635167723599815e-14	i	-13.024154678665147	5.447460381157521	20.46	0.12
284947.0	1.0276502242255285e-13	7.86340732773106e-15	i	-12.988154678665145	5.454764088962756	20.37	0.08
289699.0	8.950459285106365e-14	4.516807891617591e-15	i	-13.048154678665146	5.461946996083184	20.52	0.05
358646.0	7.513552430817796e-14	8.447814003883705e-15	i	-13.124154678665146	5.554665991486485	20.71	0.12
363743.0	6.78961769989344e-14	8.866279612253708e-15	i	-13.168154678665145	5.560794644356506	20.82	0.14
367372.0	7.86765524758657e-14	7.426061062704763e-15	i	-13.104154678665145	5.56510605259883	20.66	0.1
371692.0	7.241779903342627e-14	7.487588962624318e-15	i	-13.140154678665146	5.5701832137907905	20.75	0.11
376444.0	7.37641464372819e-14	4.993455941290368e-15	i	-13.132154678665145	5.575700379474672	20.73	0.07
448156.0	6.135434461284324e-14	5.2411013883376575e-15	i	-13.212154678665145	5.651429215217265	20.93	0.09
452908.0	6.023450161899823e-14	4.609043137902454e-15	i	-13.220154678665144	5.656009991968385	20.95	0.08
457574.0	5.443087568793281e-14	4.164959405928934e-15	i	-13.264154678665145	5.660461339261088	21.06	0.08
462326.0	6.079184460036437e-14	3.586102422809963e-15	i	-13.216154678665147	5.66494831770591	20.94	0.06
534124.0	4.129004168606693e-14	5.391894963335366e-15	i	-13.384154678665146	5.727642092729276	21.36	0.14
538848.0	3.943168368670999e-14	4.07701205354258e-15	i	-13.404154678665146	5.7314662752592405	21.41	0.11
543628.0	4.1672093737889613e-14	4.308657723458924e-15	i	-13.380154678665146	5.7353018173252215	21.35	0.11
548639.0	3.979654056367509e-14	4.835278499669664e-15	i	-13.400154678665144	5.739286676186446	21.4	0.13
542160.0	4.323598139969251e-14	1.825765051782251e-15	i	-13.364154678665145	5.734127472631969	21.31	0.04
619660.0	3.629487636293875e-14	4.409826403003305e-15	i	-13.440154678665145	5.79215346268195	21.5	0.13
624499.0	3.371672015350373e-14	3.790917589255376e-15	i	-13.472154678665145	5.795531747282085	21.58	0.12
629251.0	3.663070871909233e-14	4.118550005987671e-15	i	-13.436154678665146	5.798823914397813	21.49	0.12
634089.0	3.1904013568616127e-14	4.4566085514071984e-15	i	-13.496154678665146	5.802150219232163	21.64	0.15
637545.0	3.434356078178965e-14	2.9337463423285863e-15	i	-13.464154678665144	5.80451084410514	21.56	0.09
705628.0	2.4879710427349532e-14	3.475397539202786e-15	i	-13.604154678665145	5.848575805689841	21.91	0.15
710467.0	2.6293313603788562e-14	3.4335345618579137e-15	i	-13.580154678665146	5.851543910482011	21.85	0.14
715305.0	2.7029954916445195e-14	3.2841387216913982e-15	i	-13.568154678665145	5.854491260784428	21.82	0.13
720230.0	2.3979787009239416e-14	3.131420737717568e-15	i	-13.620154678665145	5.857471207236746	21.95	0.14
723254.0	2.3979787009239416e-14	2.479373730394469e-15	i	-13.620154678665145	5.859290844218567	21.95	0.11
791510.0	2.2900518808196713e-14	4.8741631174631146e-15	i	-13.640154678665146	5.898456406143901	22.0	0.23
796262.0	2.2276416093725504e-14	3.925308929852224e-15	i	-13.652154678665147	5.901055990391461	22.03	0.19
801014.0	2.0504317653665112e-14	3.4255683045377587e-15	i	-13.688154678665146	5.903640106683005	22.12	0.18
805766.0	1.9401947332346633e-14	3.596330754508504e-15	i	-13.712154678665145	5.9062089380040685	22.18	0.2
809654.0	2.4879710427349532e-14	2.7973341251823583e-15	i	-13.604154678665145	5.908299465799999	21.91	0.12
877651.0	1.8023756909824676e-14	3.671002124164787e-15	i	-13.744154678665145	5.943321852004017	22.26	0.22
1403568.0	6.665693210762449e-15	1.3576400335493523e-15	i	-14.176154678665146	6.147233458159895	23.34	0.22
1836950.0	4.403979830779469e-15	1.3011670685581306e-15	i	-14.356154678665145	6.264097335391481	23.79	0.32
109728.0	9.104251555213168e-14	2.527784539143082e-15	r	-13.040755751000448	5.04031746343485	20.7	0.03
194400.0	1.0262289193418208e-13	7.566696211423461e-15	r	-12.988755751000449	5.288696260590256	20.57	0.08
280800.0	8.30317610257729e-14	6.8864698516401855e-15	r	-13.08075575100045	5.448397103457768	20.8	0.09
360287.0	8.151626059237962e-14	4.51022078181825e-15	r	-13.088755751000448	5.5566485920417445	20.82	0.06
457919.0	5.959972405850772e-14	3.845962095517689e-15	r	-13.22475575100045	5.6607886636717595	21.16	0.07
532284.0	4.2780341690545256e-14	3.941936828621851e-15	r	-13.36875575100045	5.726143411849731	21.52	0.1
112320.0	7.724054355708485e-14	3.261706579608094e-15	i	-13.112154678665146	5.05045709478573	20.68	0.04
193536.0	1.0276502242255285e-13	6.95666711481632e-15	i	-12.988154678665145	5.286761760813056	20.37	0.07
279936.0	9.546525156723806e-14	8.154973632011038e-15	i	-13.020154678665145	5.447058752685505	20.45	0.09
362016.0	8.391610570252694e-14	4.234787471763639e-15	i	-13.076154678665146	5.558727765445188	20.59	0.05
457056.0	6.24950070423465e-14	4.2305927647644275e-15	i	-13.204154678665146	5.659969414514079	20.91	0.07
533951.0	4.918643216964444e-14	3.763663375242426e-15	i	-13.308154678665145	5.72750140420829	21.17	0.08
191808.0	1.1287785063794855e-13	6.365382176160316e-15	g	-12.947391268787424	5.282866716929532	20.72	0.05
278208.0	1.0389836928011829e-13	6.663414953366906e-15	g	-12.983391268787422	5.444369614174724	20.81	0.06
364608.0	7.45776563416727e-14	4.2055662978534575e-15	g	-13.127391268787424	5.5618261934405675	21.17	0.05
1390867.0	8.002842115924955e-15	1.0321546822934667e-15	r	-14.09675575100045	6.143285603085018	23.34	0.14
1390867.0	7.724054355708484e-15	8.684490479533516e-16	i	-14.112154678665146	6.143285603085018	23.18	0.12
6479.0	2.3760531475380787e-13	6.546720267702752e-14	u	-12.62414384928665	3.811507979945327	20.21	0.29
28944.0	2.5814050225613455e-13	3.144494078635952e-14	u	-12.58814384928665	4.461558549515739	20.12	0.11
60047.0	1.3057383230302357e-13	1.3969117834290766e-14	u	-12.88414384928665	4.778491314553383	20.86	0.09
68860.0	1.5411898874338683e-13	1.8773739233995933e-14	u	-12.81214384928665	4.837967018368655	20.68	0.11
152755.0	9.635098320056861e-14	1.4029163874345313e-14	u	-13.016143849286651	5.183995434540586	21.19	0.14
226713.0	9.286587406341362e-14	1.662767035193781e-14	u	-13.032143849286651	5.355476423815941	21.23	0.18
305942.0	8.868622122496048e-14	1.219567192389083e-14	u	-13.05214384928665	5.485639101424546	21.28	0.13
398044.0	5.59572226360841e-14	1.195337162502148e-14	u	-13.25214384928665	5.599931081875215	21.78	0.22
579312.0	3.1035314499682664e-14	6.090054622797645e-15	u	-13.50814384928665	5.762912524666511	22.42	0.2
750211.0	2.3326852901016632e-14	7.893793207384794e-15	u	-13.632143849286651	5.875183427722298	22.73	0.36
902707.0	2.0694557793062074e-14	1.2278679402637367e-14	u	-13.68414384928665	5.9555468101894276	22.86	0.64
1232582.0	9.117088083850945e-15	5.993775723769056e-15	u	-14.04014384928665	6.090815821225458	23.75	0.71
16588.0	1.6218172765878584e-13	5.982653194311796e-14	v	-12.789998077523002	4.2197940266919804	20.21	0.4
43632.0	2.5577385590604194e-13	1.8925335986444633e-13	u	-12.59214384928665	4.639805120597555	20.13	0.8
35251.0	2.609809040507011e-13	8.827573409116369e-15	g	-12.583391268787421	4.547171441563497	19.81	0.01
43632.0	2.211101764789506e-13	8.269030901209068e-15	g	-12.655391268787422	4.639805120597555	19.99	0.02
2359151.0	3.6025393331342206e-15	1.770954539236128e-16	g	-14.443391268787424	6.3727557392611835	24.46	0.04
1295.0	2.8880767558649885e-13	2.8212104786992908e-14	g	-12.539391268787423	3.1122697684172707	19.7	0.1
26092.0	2.6992570789021786e-13	1.4934744656175647e-14	r	-12.568755751000449	4.41650736985045	19.52	0.06
33264.0	2.2659183110676083e-13	2.0878998362512108e-14	r	-12.64475575100045	4.521974471987394	19.71	0.1
35251.0	2.8790171305603823e-13	2.7651399405729223e-15	r	-12.540755751000448	4.547171441563497	19.45	0.01
43632.0	2.329400954000716e-13	4.337546766255273e-15	r	-12.632755751000449	4.639805120597555	19.68	0.02
157161.0	8.151626059237962e-14	2.2632892112497335e-15	r	-13.088755751000448	5.196344783521674	20.82	0.03
200447.0	1.0945717848643063e-13	4.043551973552129e-15	r	-12.960755751000448	5.301999560745206	20.5	0.04
503712.0	4.199951245638498e-14	3.483346285100537e-15	r	-13.376755751000449	5.702182297237908	21.54	0.09
2359151.0	3.760488362370838e-15	3.1188655298870905e-16	r	-14.424755751000449	6.3727557392611835	24.16	0.09
1295.0	2.2482537234037635e-13	2.1220641867310016e-14	i	-12.648154678665145	3.1122697684172707	19.52	0.1
26783.0	2.653660263914298e-13	1.5653904835913718e-14	i	-12.576154678665144	4.427859221312066	19.34	0.06
33264.0	1.9762656464207828e-13	1.8653422022969683e-14	i	-12.704154678665144	4.521974471987394	19.66	0.1
198719.0	1.1372221797379483e-13	5.738939145290891e-15	i	-12.944154678665146	5.298239393031638	20.26	0.05
2359151.0	4.05364134925057e-15	2.7441081415462575e-16	i	-14.392154678665145	6.3727557392611835	23.88	0.07
4752.0	2.9412778598491353e-20	1.5465875551858828e-20	uvw1	-19.531463946149472	3.6768764319731373	20.72	0.56
22896.0	2.732348265979875e-20	8.050357386780724e-21	uvw1	-19.563463946149472	4.359759616415701	20.8	0.3
28166.0	2.5382596960717485e-20	4.177509152507548e-21	uvw1	-19.595463946149472	4.449725174949046	20.88	0.14
152409.0	7.388155947454586e-21	1.9865994330045242e-21	uvw1	-20.131463946149474	5.183010613558232	22.22	0.27
224035.0	9.829604721002076e-21	1.6177723560385779e-21	uvw1	-20.00746394614947	5.350315871546066	21.91	0.14
421977.0	6.676303233695647e-21	1.3005157641773498e-21	uvw1	-20.17546394614947	5.625288780238215	22.33	0.18
468633.0	5.761506469066597e-21	1.403286465948634e-21	uvw1	-20.23946394614947	5.670832867302533	22.49	0.24
674956.0	2.887593488757116e-21	1.0529047070903146e-21	uvw1	-20.53946394614947	5.829275462342075	23.24	0.38
842486.0	4.097661259801226e-21	1.1018191268919148e-21	uvw1	-20.387463946149474	5.9255626927205105	22.86	0.27
1169078.0	9.920556933664335e-22	1.6295781724339337e-21	uvw1	-21.003463946149473	6.0678434879278855	24.4	1.78
