Tstart(daltrigger) Tend    Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  LowerLimit

15535.4	 -9.  -9.  -9.	300.  RC	19.12	0.04	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
15878.5	 -9.  -9.  -9.	300.  IC	18.45	0.04	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
16225.6	 -9.  -9.  -9.	300.  BJ	20.38	0.07	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
16567.6	 -9.  -9.  -9.	300.  VJ	19.56	0.05	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
16910.6	 -9.  -9.  -9.	300.  RC	19.15	0.03	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
17284.3	 -9.  -9.  -9.	300.  IC	18.51	0.04	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
17695.4	 -9.  -9.  -9.	300.  BJ	20.30	0.07	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
18030.6	 -9.  -9.  -9.	300.  BJ	20.37	0.08	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
18366.5	 -9.  -9.  -9.	300.  BJ	20.25	0.07	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
19153.4	 -9.  -9.  -9.	300.  BJ	20.32	0.07	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
19496.5	 -9.  -9.  -9.	300.  VC	19.54	0.04	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
19839.6	 -9.  -9.  -9.	300.  RC	19.20	0.03	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
21772.4	 -9.  -9.  -9.	300.  VJ	19.76	0.05	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
22116.6	 -9.  -9.  -9.	300.  RC	19.27	0.04	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
22459.3	 -9.  -9.  -9.	300.  IC	18.59	0.04	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
23053.3	 -9.  -9.  -9.	300.  BJ	20.55	0.06	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
23396.4	 -9.  -9.  -9.	300.  VJ	19.89	0.06	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
24081.5	 -9.  -9.  -9.	300.  VJ	19.73	0.05	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
24424.6	 -9.  -9.  -9.	300.  BJ	20.88	0.08	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
24766.6	 -9.  -9.  -9.	300.  VJ	19.86	0.05	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
25132.7	 -9.  -9.  -9.	300.  RC	19.47	0.05	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
25474.3	 -9.  -9.  -9.	300.  IC	18.68	0.03	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
25847.6	 -9.  -9.  -9.	300.  BJ	20.86	0.08	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
26182.4	 -9.  -9.  -9.	300.  BJ	20.73	0.10	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
26518.3	 -9.  -9.  -9.	300.  BJ	20.88	0.10	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
27196.6	 -9.  -9.  -9.	300.  VJ	19.94	0.07	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
27532.4	 -9.  -9.  -9.	300.  VJ	19.96	0.05	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
28053.4	 -9.  -9.  -9.	300.  RC	19.50	0.03	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
28396.4	 -9.  -9.  -9.	300.  IC	18.78	0.04	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
28975.7	 -9.  -9.  -9.	300.  BJ	20.72	0.08	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
29311.6	 -9.  -9.  -9.	300.  BJ	21.01	0.14	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
29651.4	 -9.  -9.  -9.	300.  BJ	21.03	0.14	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
29994.5	 -9.  -9.  -9.	300.  VJ	20.25	0.10	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
30332.5	 -9.  -9.  -9.	300.  VJ	20.23	0.08	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
30669.5	 -9.  -9.  -9.	300.  VJ	20.18	0.08	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
31044.6	 -9.  -9.  -9.	300.  RC	19.82	0.06	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
31388.4	 -9.  -9.  -9.	300.  IC	19.21	0.06	-9. -9. -9. Lulin butler06 0 Landolt 0. 0. 0 nnn  
