Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes 
-9. -9. 13907.7	957.9	-9. J 19.56	0.04  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 15859.2	958.8	-9. J 19.67	0.04  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 17824.8	959.5	-9. J 19.68	0.04  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 19786.6	961.9	-9. J 19.79	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 21794.8	957.6	-9. J 19.91	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 23769.1	957.4	-9. J 20.07	0.04  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 25745.3	961.1	-9. J 20.10	0.06  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 286.9	20.6        -9. KS 17.70	0.07  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 335.0	20.6	-9. KS 17.56	0.07  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 387.7	13.1	-9. KS 17.38	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 419.0	13.1	-9. KS 17.34	0.06  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 450.3	13.1	-9. KS 17.24	0.06  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 498.6	13.1	-9. KS 17.20	0.06  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 529.8	13.1	-9. KS 17.09	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 560.9	13.1	-9. KS 17.11	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 610.2	13.1	-9. KS 16.99	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 641.3	13.1	-9. KS 17.04	0.06  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 672.4	13.1	-9. KS 17.04	0.06  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 766.7	12.8	-9. KS 17.00	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 798.5	12.7	-9. KS 17.00	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 830.8	12.9	-9. KS 16.89	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 862.5	12.7	-9. KS 16.93	0.06  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 894.2	12.9	-9. KS 16.96	0.06  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 927.0	12.9	-9. KS 16.91	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 968.9	12.7	-9. KS 16.87	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1000.6	12.7	-9. KS 16.83	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1032.0	12.7	-9. KS 16.92	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1064.0	12.7	-9. KS 16.84	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1095.6	12.7	-9. KS 16.87	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1127.1	12.8	-9. KS 16.98	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1169.0	12.8	-9. KS 16.91	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1200.6	12.7	-9. KS 16.95	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1232.0	12.7	-9. KS 16.92	0.06  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1263.5	12.7	-9. KS 16.98	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1295.5	13.1	-9. KS 16.91	0.06  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1327.6	12.7	-9. KS 16.88	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1370.7	12.7	-9. KS 16.89	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1402.6	12.8	-9. KS 17.00	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1434.5	12.7	-9. KS 16.89	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1466.5	12.7	-9. KS 16.99	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1498.1	12.7	-9. KS 16.97	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1530.3	12.7	-9. KS 16.99	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1775.3	12.7	-9. KS 17.12	0.06  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1807.2	12.7	-9. KS 17.10	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1839.3	12.7	-9. KS 17.20	0.06  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1871.5	12.7	-9. KS 17.17	0.06  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1903.7	13.0	-9. KS 17.16	0.06  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1936.2	12.7	-9. KS 17.17	0.06  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 2057.2	92.1	-9. KS 17.22	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 2259.5	92.8	-9. KS 17.36	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 2464.1	93.0	-9. KS 17.40	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 2656.5	45.7	-9. KS 17.51	0.08  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 2765.0	45.9	-9. KS 17.67	0.07  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 2876.0	45.6	-9. KS 17.71	0.08  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 2986.9	45.6	-9. KS 17.68	0.12  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 3133.7	45.7	-9. KS 17.75	0.09  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 3242.0	45.8	-9. KS 17.68	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 3352.0	45.3	-9. KS 17.88	0.08  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 3463.8	45.5	-9. KS 17.78	0.10  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 3656.5	91.6	-9. KS 17.87	0.07  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 3856.9	92.3	-9. KS 18.03	0.07  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 4058.7	92.6	-9. KS 18.02	0.07  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 4263.2	93.1	-9. KS 17.98	0.08  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 4477.8	93.1	-9. KS 18.16	0.07  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 4679.2	92.0	-9. KS 18.16	0.12  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 4881.9	93.1	-9. KS 18.17	0.09  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 5085.9	92.7	-9. KS 18.09	0.14  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 5303.2	93.0	-9. KS 18.18	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 5504.9	92.4	-9. KS 18.14	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 5705.4	91.6	-9. KS 18.26	0.06  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 5908.3	92.0	-9. KS 18.29	0.06  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 6655.0	396.8	-9. KS 18.43	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 7536.4	396.0	-9. KS 18.58	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 8522.1	394.4	-9. KS 18.79	0.06  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 9370.0	394.5	-9. KS 18.90	0.07  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 10215.3	397.6	-9. KS 18.91	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 11629.2	959.1	-9. KS 19.07	0.07  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 13907.7	957.9	-9. KS 19.17	0.06  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 15859.2	958.8	-9. KS 19.30	0.06  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 17824.8	959.5	-9. KS 19.30	0.07  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 19786.6	961.9	-9. KS 19.42	0.07  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 21794.8	957.6	-9. KS 19.47	0.09  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 23769.1	957.4	-9. KS 19.61	0.13  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 25745.3	961.1	-9. KS 19.64	0.10  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 288.6	23.2	-9. gg 19.67	0.03  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 397.4	23.1	-9. gg 19.45	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 508.9	23.2	-9. gg 19.08	0.01  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 620.4	23.2	-9. gg 18.86	0.01  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 823.4	68.5	-9. gg 18.95	0.01  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1023.8	68.5	-9. gg 18.88	0.01  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1224.3	68.5	-9. gg 18.89	0.01  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1427.3	68.4	-9. gg 18.92	0.01  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1831.7	68.5	-9. gg 18.96	0.01  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 2033.0	68.5	-9. gg 19.07	0.01  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 2236.0	68.5	-9. gg 19.14	0.01  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 2440.8	68.5	-9. gg 19.24	0.01  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 2635.2	23.0	-9. gg 19.28	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 2743.2	23.0	-9. gg 19.31	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 2853.8	23.0	-9. gg 19.32	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 2965.2	23.0	-9. gg 19.38	0.03  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 3112.1	23.0	-9. gg 19.42	0.04  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 3220.1	22.9	-9. gg 19.43	0.03  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 3330.7	23.0	-9. gg 19.51	0.04  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 3442.2	23.0	-9. gg 19.52	0.09  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 3634.0	68.5	-9. gg 19.58	0.03  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 3833.6	68.5	-9. gg 19.61	0.03  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 4035.7	68.5	-9. gg 19.68	0.03  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 4239.6	68.5	-9. gg 19.70	0.09  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 4453.9	68.5	-9. gg 19.73	0.01  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 4655.2	68.5	-9. gg 19.74	0.01  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 4858.3	68.5	-9. gg 19.72	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 5063.0	68.5	-9. gg 19.76	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 5279.0	68.5	-9. gg 19.73	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 5480.4	68.5	-9. gg 19.78	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 5682.5	68.5	-9. gg 19.79	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 5885.6	68.5	-9. gg 19.83	0.01  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 6327.9	68.5	-9. gg 19.85	0.03  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 6530.1	68.5	-9. gg 19.89	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 6732.3	68.5	-9. gg 19.91	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 6935.3	68.5	-9. gg 19.92	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 7208.4	68.5	-9. gg 19.97	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 7409.7	68.4	-9. gg 20.03	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 7611.0	68.5	-9. gg 20.04	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 7815.7	68.5	-9. gg 20.07	0.01  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 8196.8	68.5	-9. gg 20.13	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 8397.2	68.5	-9. gg 20.16	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 8599.4	68.5	-9. gg 20.21	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 8801.6	68.5	-9. gg 20.23	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 9045.2	68.5	-9. gg 20.26	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 9244.8	68.5	-9. gg 20.23	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 9446.1	68.5	-9. gg 20.26	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 9650.0	68.4	-9. gg 20.31	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 9887.6	68.5	-9. gg 20.31	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 10086.3	68.5	-9. gg 20.35	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 10291.1	68.5	-9. gg 20.38	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 10495.9	68.5	-9. gg 20.40	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 10874.3	203.0	-9. gg 20.45	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 11358.1	203.0	-9. gg 20.54	0.01  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 11841.1	203.0	-9. gg 20.56	0.01  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 12327.6	203.0	-9. gg 20.61	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 13153.5	203.0	-9. gg 20.65	0.03  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 13637.4	202.9	-9. gg 20.66	0.03  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 14123.8	203.0	-9. gg 20.66	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 14606.8	203.0	-9. gg 20.68	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 15104.4	203.0	-9. gg 20.68	0.03  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 15588.3	203.0	-9. gg 20.74	0.03  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 16071.3	203.0	-9. gg 20.73	0.03  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 16558.6	203.0	-9. gg 20.78	0.04  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 17069.2	203.0	-9. gg 20.75	0.05  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 17555.6	203.0	-9. gg 20.80	0.04  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 18038.6	203.0	-9. gg 20.75	0.04  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 18525.0	202.9	-9. gg 20.82	0.04  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 19027.0	203.0	-9. gg 20.88	0.06  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 19515.2	203.0	-9. gg 20.94	0.06  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 20001.6	203.0	-9. gg 20.92	0.04  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 20488.0	202.8	-9. gg 20.96	0.07  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 21766.8	930.9	-9. gg 21.09	0.06  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 23742.7	929.8	-9. gg 21.05	0.06  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 25717.0	931.8	-9. gg 21.09	0.06  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 288.6	23.2	-9. ii 18.75	0.03  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 397.4	23.1	-9. ii 18.54	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 508.9	23.2	-9. ii 18.20	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 620.4	23.2	-9. ii 18.02	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 823.4	68.5	-9. ii 18.05	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1023.8	68.5	-9. ii 17.97	0.01  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1224.3	68.5	-9. ii 18.00	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1427.3	68.4	-9. ii 18.02	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 1831.7	68.5	-9. ii 18.11	0.01  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 2033.0	68.5	-9. ii 18.23	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 2236.0	68.5	-9. ii 18.30	0.01  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 2440.8	68.5	-9. ii 18.39	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 2635.2	23.0	-9. ii 18.44	0.07  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 2743.2	23.0	-9. ii 18.48	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 2853.8	23.0	-9. ii 18.50	0.03  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 2965.2	23.0	-9. ii 18.54	0.04  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 3112.1	23.0	-9. ii 18.64	0.03  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 3220.1	22.9	-9. ii 18.66	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 3330.7	23.0	-9. ii 18.70	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 3442.2	23.0	-9. ii 18.73	0.07  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 3634.0	68.5	-9. ii 18.80	0.03  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 3833.6	68.5	-9. ii 18.84	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 4035.7	68.5	-9. ii 18.88	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 4239.6	68.5	-9. ii 18.92	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 4453.9	68.5	-9. ii 18.95	0.04  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 4655.2	68.5	-9. ii 18.94	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 4858.3	68.5	-9. ii 18.94	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 5063.0	68.5	-9. ii 18.94	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 5279.0	68.5	-9. ii 18.99	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 5480.4	68.5	-9. ii 19.00	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
-9. -9. 5682.5	68.5	-9. ii 19.03	0.02  -9. -9. -9.  GROND kruehler09 0 USNOB_ABmag 0. 0. 0 nnn
