T_start(s)	T_end(s)	Midtime(s)	Exp_time(s)	Mag	MagErr	Filter	Telescope	Source
347.	-9.	-9.	60.	15.37	0.07	zz	P60	perley08
432.	-9.	-9.	60.	16.03	0.07	RC	P60	perley08
518.	-9.	-9.	60.	16.41	0.07	ii	P60	perley08
603.	-9.	-9.	60.	16.43	0.08	zz	P60	perley08
689.	-9.	-9.	60.	16.88	0.09	RC	P60	perley08
775.	-9.	-9.	60.	17.12	0.1	ii	P60	perley08
860.	-9.	-9.	60.	17.02	0.11	zz	P60	perley08
1310.	-9.	-9.	120.	17.92	0.2	zz	P60	perley08
1450.	-9.	-9.	120.	18.71	0.1	gGu	P60	perley08
1890.	-9.	-9.	120.	18.67	0.28	zz	P60	perley08
2040.	-9.	-9.	120.	19.33	0.15	gGu	P60	perley08
2620.	-9.	-9.	120.	19.44	0.2	gGu	P60	perley08
