time_sec	flux	flux_err	band	logF	logT	mag	mag_err	source
14668.0	2.712114441244181e-13	5.050192498688788e-15	r	-12.60875575100045	4.166370901288565	19.62	0.02	manual
14668.0	2.576933472857507e-13	7.128525519843161e-15	i	-12.620154678665145	4.166370901288565	19.45	0.02	manual
14668.0	1.6303243649774248e-13	1.91793517509495e-14	z	-12.810976104200046	4.166370901288565	19.76	0.12	manual
491175.0	4.4073728633075467e-14	3.653406379554638e-15	R	-13.395748565630322	5.6912362538205015	21.38	0.09	manual
648067.0	4.379378659755594e-14	1.2184325979961285e-14	g	-13.419391268787422	5.811619907454097	21.9	0.3	manual
648067.0	6.15285064376672e-14	1.1335000732211188e-14	Rc	-13.249931553516117	5.811619907454097	21.0	0.2	manual
47784.0	1.2061810407485473e-13	2.256281518811632e-14	g	-12.979391268787422	4.679282501739015	20.8	0.2	manual
47784.0	2.0374003339853585e-13	1.8771977508002586e-14	Rc	-12.729931553516115	4.679282501739015	19.7	0.1	manual
47784.0	1.7281062949015834e-13	3.213466994347988e-14	Ic	-12.790337059195604	4.679282501739015	19.4	0.2	manual
750595.0	2.422031534718401e-14	3.792314920490774e-15	R	-13.655748565630324	5.875405667085268	22.03	0.17	manual
787949.0	2.255838535311273e-14	1.4556895417667353e-15	r	-13.68875575100045	5.896498108688338	22.32	0.07	manual
787949.0	2.1632325383863446e-14	1.4643979348940697e-15	i	-13.696154678665144	5.896498108688338	22.14	0.07	manual
150883.0	6.985215247693964e-14	1.9300863000833795e-15	R	-13.195748565630325	5.17864031053703	20.88	0.03	manual
15373.0	1.6950057267437592e-13	4.6941394017940535e-14	v	-12.825998077523003	4.1867586271816135	20.3	0.3	manual
5862.0	6.164617085039817e-13	1.2096817893341453e-13	u	-12.30014384928665	3.768045814102417	19.4	0.2	manual
27755.0	6.759368221317903e-13	7.723753805318021e-14	u	-12.260143849286653	4.44334123166788	19.3	0.1	manual
234416.0	9.642281212780903e-14	3.5523476772809363e-15	R	-13.055748565630322	5.369987251008868	20.53	0.04	manual
702413.0	2.6382017932856997e-14	1.4596931297189165e-15	r	-13.620755751000448	5.846592540734064	22.15	0.06	manual
702413.0	2.5298991362771974e-14	1.4923839672425587e-15	i	-13.628154678665146	5.846592540734064	21.97	0.06	manual
355085.0	7.89419793028509e-14	2.916263698919719e-15	r	-13.14475575100045	5.550332326610762	20.96	0.04	manual
355085.0	7.782214674717548e-14	3.2862664657051875e-15	i	-13.140154678665146	5.550332326610762	20.75	0.04	manual
185741.0	1.0997855550373413e-13	3.0535414202218755e-15	r	-13.00075575100045	5.26890777939072	20.6	0.03	manual
185741.0	1.0353881895631908e-13	3.570788988808689e-15	i	-13.016154678665146	5.26890777939072	20.44	0.03	manual
185741.0	1.2367275032955737e-13	3.340681171415183e-14	z	-12.930976104200044	5.26890777939072	20.06	0.29	manual
225546.0	9.849461745422258e-14	7.933811151748229e-15	g	-13.06739126878742	5.353235129401667	21.02	0.08	manual
225546.0	1.0305673353031749e-13	6.6492454260898285e-15	Rc	-13.025931553516116	5.353235129401667	20.44	0.07	manual
225546.0	1.3853849078247584e-13	1.2011904281647361e-14	Ic	-12.886337059195604	5.353235129401667	19.64	0.09	manual
96749.0	8.816739539040792e-14	2.447957172237536e-15	r	-13.09675575100045	4.985646484835897	20.84	0.03	manual
96749.0	8.300479986634937e-14	2.8626232013141975e-15	i	-13.112154678665146	4.985646484835897	20.68	0.03	manual
444941.0	5.933459894313425e-14	2.191930561102282e-15	r	-13.268755751000448	5.64830242654675	21.27	0.04	manual
444941.0	5.958037149218746e-14	2.51595445555014e-15	i	-13.256154678665146	5.64830242654675	21.04	0.04	manual
498101.0	4.019571824419566e-14	3.3319462187258535e-15	R	-13.435748565630323	5.697317413633701	21.48	0.09	manual
326765.0	1.1808093771040559e-13	9.788090649794582e-15	R	-12.967748565630322	5.5142355328025605	20.31	0.09	manual
413145.0	7.115080095005391e-14	2.6212923779548907e-15	R	-13.187748565630322	5.616102501167135	20.86	0.04	manual
502829.0	4.489312042508472e-14	3.721328275276317e-15	R	-13.387748565630323	5.701420317098211	21.36	0.09	manual
268685.0	1.0216638132958054e-13	2.8366373400263905e-15	r	-13.03275575100045	5.429243421553872	20.68	0.03	manual
268685.0	9.707406289542179e-14	4.099234612730074e-15	i	-13.044154678665146	5.429243421553872	20.51	0.04	manual
8424.0	2.52006938154544e-13	2.46172340531714e-14	g	-12.659391268787424	3.9255183581774302	20.0	0.1	manual
8424.0	2.29777770490868e-13	2.1172562445819663e-14	r	-12.680755751000447	3.9255183581774302	19.8	0.1	manual
8424.0	2.244415228597958e-13	2.1184411381962385e-14	i	-12.680154678665144	3.9255183581774302	19.6	0.1	manual
8424.0	2.2712974800757863e-13	2.283410369367083e-14	z	-12.666976104200046	3.9255183581774302	19.4	0.1	manual
8424.0	7.457387002736148e-14	1.4804335697685475e-14	J	-13.140465050423847	3.9255183581774302	19.4	0.2	manual
573774.0	3.6998131644181066e-14	1.7038269278504517e-15	R	-13.471748565630325	5.758740864731937	21.57	0.05	manual
17020.0	2.946510623149561e-13	2.1725514014362455e-14	r	-12.572755751000448	4.230959555748569	19.53	0.08	manual
20649.0	3.029060943200544e-13	1.9546489109792096e-14	r	-12.560755751000448	4.314899024273395	19.5	0.07	manual
24364.0	2.892730743363615e-13	1.866675218260017e-14	r	-12.58075575100045	4.386748590829384	19.55	0.07	manual
27993.0	2.7880978479831945e-13	1.7991557530386138e-14	r	-12.59675575100045	4.447049444147779	19.59	0.07	manual
31190.0	2.5427754585455594e-13	1.6408495484607603e-14	r	-12.636755751000448	4.494015374757144	19.69	0.07	manual
99532.0	1.0311171521689011e-13	6.653784972874642e-15	r	-13.02875575100045	4.99796273088782	20.67	0.07	manual
104371.0	9.756813671038836e-14	6.296058605071284e-15	r	-13.052755751000449	5.018579844551868	20.73	0.07	manual
109209.0	9.40390019423837e-14	6.068324018005154e-15	r	-13.068755751000449	5.038258430395048	20.77	0.07	manual
114134.0	9.147617806621026e-14	5.061293984259346e-15	r	-13.08075575100045	5.057415038044878	20.8	0.06	manual
117935.0	9.317684719034651e-14	3.4421262228369813e-15	r	-13.07275575100045	5.071642711381079	20.78	0.04	manual
188870.0	1.1099617454868835e-13	9.205776202189355e-15	r	-12.99675575100045	5.276162980319142	20.59	0.09	manual
193622.0	1.1730270071878954e-13	6.4902520638287125e-15	r	-12.972755751000449	5.286954701814187	20.53	0.06	manual
197596.0	1.2283100668611517e-13	6.796128220081309e-15	r	-12.95275575100045	5.295778148776353	20.48	0.06	manual
202754.0	1.162272630943726e-13	6.43074907524771e-15	r	-12.976755751000448	5.306969430877234	20.54	0.06	manual
205804.0	1.1516168514136024e-13	4.2542870707074186e-15	r	-12.98075575100045	5.3134538114421845	20.55	0.04	manual
273628.0	1.1516168514136024e-13	9.551254399432685e-15	r	-12.98075575100045	5.437160536115699	20.55	0.09	manual
278467.0	1.0897026604626214e-13	1.2047493832643152e-14	r	-13.004755751000449	5.444773736073244	20.61	0.12	manual
283305.0	1.0997855550373413e-13	8.109051534053928e-15	r	-13.00075575100045	5.452254239374823	20.6	0.08	manual
288230.0	1.0797122064209991e-13	6.967368197689111e-15	r	-13.00875575100045	5.459739181739559	20.62	0.07	manual
291230.0	1.0997855550373413e-13	5.073546296959433e-15	r	-13.00075575100045	5.4642361102130295	20.6	0.05	manual
358646.0	8.65581590659628e-14	9.569664508935113e-15	r	-13.104755751000448	5.554665991486485	20.86	0.12	manual
363743.0	7.538900496008032e-14	1.0417398933109121e-14	r	-13.164755751000447	5.560794644356506	21.01	0.15	manual
367372.0	8.115364132969358e-14	8.972153862604564e-15	r	-13.132755751000447	5.56510605259883	20.93	0.12	manual
371692.0	8.898319825563363e-14	8.199236669724016e-15	r	-13.092755751000448	5.570183213790791	20.83	0.1	manual
376444.0	8.040962027383009e-14	5.188821870794823e-15	r	-13.13675575100045	5.575700379474672	20.94	0.07	manual
448156.0	6.812523465662449e-14	5.650155660954087e-15	r	-13.20875575100045	5.651429215217265	21.12	0.09	manual
452908.0	6.328605308749976e-14	5.24880468910072e-15	r	-13.24075575100045	5.656009991968385	21.2	0.09	manual
457574.0	6.626863288138597e-14	4.886186735815182e-15	r	-13.220755751000448	5.660461339261088	21.15	0.08	manual
462326.0	6.213095244050654e-14	3.437649259852458e-15	r	-13.248755751000449	5.66494831770591	21.22	0.06	manual
534124.0	5.312610927169834e-14	6.851861081665251e-15	r	-13.31675575100045	5.727642092729276	21.39	0.14	manual
538876.0	4.935236977380588e-14	5.0018791080761474e-15	r	-13.348755751000448	5.731488841789254	21.47	0.11	manual
543628.0	4.542636762330382e-14	5.022231326376632e-15	r	-13.384755751000448	5.7353018173252215	21.56	0.12	manual
548639.0	4.3381844290139213e-14	5.595108970285873e-15	r	-13.40475575100045	5.739286676186446	21.61	0.14	manual
551663.0	4.459724297304806e-14	4.109352744354261e-15	r	-13.392755751000449	5.741673856833056	21.58	0.1	manual
619660.0	4.104951319591408e-14	5.294300029575579e-15	r	-13.42875575100045	5.79215346268195	21.67	0.14	manual
624499.0	3.848646397529173e-14	4.609346222238976e-15	r	-13.456755751000449	5.795531747282085	21.74	0.13	manual
629251.0	3.2307846529877636e-14	5.059391447864075e-15	r	-13.53275575100045	5.798823914397813	21.93	0.17	manual
634089.0	3.113924017628504e-14	5.736686739838556e-15	r	-13.54875575100045	5.802150219232163	21.97	0.2	manual
637545.0	2.892730743363615e-14	3.7308565358744774e-15	r	-13.58075575100045	5.80451084410514	22.05	0.14	manual
705628.0	3.2908494241907505e-14	4.8504028161075106e-15	r	-13.524755751000448	5.848575805689841	21.91	0.16	manual
710467.0	2.7880978479831945e-14	5.136427177847012e-15	r	-13.59675575100045	5.851543910482011	22.09	0.2	manual
715305.0	2.973774350269308e-14	4.6569146915181495e-15	r	-13.568755751000449	5.854491260784428	22.02	0.17	manual
720230.0	2.406068631884752e-14	4.21104484016914e-15	r	-13.66075575100045	5.857471207236746	22.25	0.19	manual
723254.0	2.2977777049086803e-14	2.9635246861507237e-15	r	-13.680755751000447	5.859290844218567	22.3	0.14	manual
791510.0	2.7372093271959516e-14	6.051010189939053e-15	r	-13.604755751000448	5.898456406143901	22.11	0.24	manual
797990.0	2.3404965818827304e-14	5.174017392742892e-15	r	-13.67275575100045	5.9019974490298885	22.28	0.24	manual
803347.0	2.362152930117768e-14	5.004346885392305e-15	r	-13.668755751000448	5.904903176204707	22.27	0.23	manual
808876.0	3.085375390635155e-14	3.695211752927857e-15	r	-13.552755751000449	5.90788194974167	21.98	0.13	manual
877651.0	2.892730743363615e-14	5.3291891527961974e-15	r	-13.58075575100045	5.943321852004017	22.05	0.2	manual
1403568.0	8.898319825563361e-15	1.885156483160576e-15	r	-14.092755751000448	6.147233458159895	23.33	0.23	manual
1836950.0	7.608657083441048e-15	1.6119345573293583e-15	r	-14.16075575100045	6.264097335391481	23.5	0.23	manual
17107.0	2.9315898324744337e-13	2.2432034195248005e-14	i	-12.564154678665144	4.233173855380943	19.31	0.08	manual
20649.0	2.878082287810076e-13	1.94831470215781e-14	i	-12.572154678665145	4.314899024273395	19.33	0.07	manual
24364.0	2.7485472468182323e-13	1.8606260957972694e-14	i	-12.592154678665144	4.386748590829384	19.38	0.07	manual
27993.0	2.6248422430410394e-13	1.7768841268443996e-14	i	-12.612154678665146	4.447049444147779	19.43	0.07	manual
31190.0	2.506704881580071e-13	1.4787017087897305e-14	i	-12.632154678665144	4.494015374757144	19.48	0.06	manual
99532.0	9.270501036010646e-14	6.27565568271919e-15	i	-13.064154678665146	4.99796273088782	20.56	0.07	manual
104371.0	8.93517796204315e-14	5.270849000974231e-15	i	-13.080154678665146	5.018579844551868	20.6	0.06	manual
109209.0	8.377283382333061e-14	4.941747767556666e-15	i	-13.108154678665146	5.038258430395048	20.67	0.06	manual
114134.0	8.300479986634937e-14	4.896441551697667e-15	i	-13.112154678665146	5.057415038044878	20.68	0.06	manual
117935.0	8.00024352112866e-14	4.03728590009077e-15	i	-13.128154678665146	5.071642711381079	20.72	0.05	manual
188870.0	1.0164902253308461e-13	8.683212843085197e-15	i	-13.024154678665148	5.276162980319142	20.46	0.09	manual
193622.0	1.1043410269557193e-13	6.51449229482767e-15	i	-12.988154678665143	5.286954701814187	20.37	0.06	manual
197596.0	1.0742446680741776e-13	6.336954294110039e-15	i	-13.000154678665146	5.295778148776353	20.4	0.06	manual
202694.0	1.1145593686679483e-13	6.5747701498791435e-15	i	-12.984154678665146	5.306840893214676	20.36	0.06	manual
205804.0	1.0841845316063524e-13	4.578284482988202e-15	i	-12.996154678665146	5.3134538114421845	20.39	0.04	manual
275097.0	1.1043410269557193e-13	1.1418258763415539e-14	i	-12.988154678665143	5.43948585432807	20.37	0.11	manual
280195.0	1.0164902253308461e-13	1.1428842001740283e-14	i	-13.024154678665148	5.447460381157521	20.46	0.12	manual
284947.0	1.1043410269557193e-13	8.450232500286867e-15	i	-12.988154678665143	5.454764088962756	20.37	0.08	manual
289699.0	9.61840825373137e-14	4.853885250061481e-15	i	-13.048154678665146	5.461946996083184	20.52	0.05	manual
358646.0	8.074268863015387e-14	9.078251892185091e-15	i	-13.124154678665146	5.554665991486485	20.71	0.12	manual
363743.0	7.296308808756241e-14	9.527946475807894e-15	i	-13.168154678665145	5.560794644356506	20.82	0.14	manual
367372.0	8.454797431101915e-14	7.980248246823215e-15	i	-13.104154678665145	5.56510605259883	20.66	0.1	manual
371692.0	7.782214674717548e-14	8.046367810252297e-15	i	-13.140154678665146	5.570183213790791	20.75	0.11	manual
376444.0	7.92689684765568e-14	5.366104275818786e-15	i	-13.132154678665144	5.575700379474672	20.73	0.07	manual
448156.0	6.593305615147963e-14	5.632230843853371e-15	i	-13.212154678665144	5.651429215217265	20.93	0.09	manual
452908.0	6.47296422537364e-14	4.953003767434943e-15	i	-13.220154678665144	5.656009991968385	20.95	0.08	manual
457574.0	5.849290715682167e-14	4.475779247787159e-15	i	-13.264154678665143	5.660461339261088	21.06	0.08	manual
462326.0	6.532857825929442e-14	3.8537237077517756e-15	i	-13.216154678665148	5.66494831770591	20.94	0.06	manual
534124.0	4.437140766742887e-14	5.794277742248975e-15	i	-13.384154678665146	5.727642092729276	21.36	0.14	manual
538848.0	4.2374365353729316e-14	4.3812686184282465e-15	i	-13.404154678665146	5.7314662752592405	21.41	0.11	manual
543628.0	4.4781971247637655e-14	4.6302013885232965e-15	i	-13.380154678665146	5.7353018173252215	21.35	0.11	manual
548639.0	4.2766450528919296e-14	5.196122472474868e-15	i	-13.400154678665144	5.739286676186446	21.4	0.13	manual
542160.0	4.6462567685769486e-14	1.962017041143157e-15	i	-13.364154678665145	5.734127472631969	21.31	0.04	manual
619660.0	3.9003466443152596e-14	4.7389200175179e-15	i	-13.440154678665143	5.79215346268195	21.5	0.13	manual
624499.0	3.6232909293587966e-14	4.073823685269803e-15	i	-13.472154678665143	5.795531747282085	21.58	0.12	manual
629251.0	3.936436107474683e-14	4.4259064377752135e-15	i	-13.436154678665146	5.798823914397813	21.49	0.12	manual
634089.0	3.428492523798886e-14	4.7891933932187475e-15	i	-13.496154678665146	5.802150219232163	21.64	0.15	manual
637545.0	3.690652937059475e-14	3.1526840282221515e-15	i	-13.464154678665144	5.80451084410514	21.56	0.09	manual
705628.0	2.673641703762259e-14	3.734757213151048e-15	i	-13.604154678665145	5.848575805689841	21.91	0.15	manual
710467.0	2.8255513658997867e-14	3.68977011316058e-15	i	-13.580154678665146	5.851543910482011	21.85	0.14	manual
715305.0	2.904712855338503e-14	3.5292252588287096e-15	i	-13.568154678665143	5.854491260784428	21.82	0.13	manual
720230.0	2.5769334728575073e-14	3.3651103379339377e-15	i	-13.620154678665145	5.857471207236746	21.95	0.14	manual
723254.0	2.5769334728575073e-14	2.6644027968702724e-15	i	-13.620154678665145	5.859290844218567	21.95	0.11	manual
791510.0	2.4609523612493833e-14	5.237908945862895e-15	i	-13.640154678665146	5.898456406143901	22.0	0.23	manual
796262.0	2.3938845772527016e-14	4.2182442941404206e-15	i	-13.652154678665148	5.901055990391461	22.03	0.19	manual
801014.0	2.2034500339587728e-14	3.681209355246511e-15	i	-13.688154678665146	5.903640106683005	22.12	0.18	manual
805766.0	2.084986305344514e-14	3.864715352638073e-15	i	-13.712154678665144	5.9062089380040685	22.18	0.2	manual
809654.0	2.673641703762259e-14	3.006091730160714e-15	i	-13.604154678665145	5.908299465799999	21.91	0.12	manual
877651.0	1.9368821945615422e-14	3.944959247989291e-15	i	-13.744154678665144	5.943321852004017	22.26	0.22	manual
1403568.0	7.163136164635018e-15	1.4589570979912058e-15	i	-14.176154678665146	6.147233458159895	23.34	0.22	manual
1836950.0	4.73263713116062e-15	1.3982697058382572e-15	i	-14.356154678665144	6.264097335391481	23.79	0.32	manual
109728.0	1.0030163471611124e-13	2.7848628736645945e-15	r	-13.040755751000448	5.04031746343485	20.7	0.03	manual
194400.0	1.1305974750224574e-13	8.336237139354928e-15	r	-12.988755751000449	5.288696260590256	20.57	0.08	manual
280800.0	9.147617806621026e-14	7.586831046503898e-15	r	-13.08075575100045	5.448397103457768	20.8	0.09	manual
360287.0	8.980654965183192e-14	4.968914958066046e-15	r	-13.088755751000448	5.5566485920417445	20.82	0.06	manual
457919.0	6.566107840324827e-14	4.2371004678109726e-15	r	-13.22475575100045	5.66078866367176	21.16	0.07	manual
532284.0	4.713114723657288e-14	4.342835931768773e-15	r	-13.36875575100045	5.726143411849731	21.52	0.1	manual
112320.0	8.300479986634937e-14	3.505119065650225e-15	i	-13.112154678665146	5.05045709478573	20.68	0.04	manual
193536.0	1.1043410269557193e-13	7.475824677170824e-15	i	-12.988154678665143	5.286761760813056	20.37	0.07	manual
279936.0	1.0258956935838989e-13	8.763557622301895e-15	i	-13.020154678665143	5.447058752685505	20.45	0.09	manual
362016.0	9.017854145800824e-14	4.550818396435567e-15	i	-13.076154678665146	5.558727765445188	20.59	0.05	manual
457056.0	6.715884318398554e-14	4.546310649610739e-15	i	-13.204154678665146	5.659969414514079	20.91	0.07	manual
533951.0	5.2857084768749284e-14	4.044535561760059e-15	i	-13.308154678665144	5.72750140420829	21.17	0.08	manual
191808.0	1.2984119317056418e-13	7.321975144532378e-15	g	-12.947391268787424	5.282866716929532	20.72	0.05	manual
278208.0	1.195122706497667e-13	7.66479644364233e-15	g	-12.983391268787422	5.444369614174724	20.81	0.06	manual
364608.0	8.578522560928042e-14	4.837581004467018e-15	g	-13.127391268787424	5.561826193440568	21.17	0.05	manual
1390867.0	8.81673953904079e-15	1.1371258942712635e-15	r	-14.09675575100045	6.143285603085018	23.34	0.14	manual
1390867.0	8.300479986634936e-15	9.332590903663778e-16	i	-14.112154678665146	6.143285603085018	23.18	0.12	manual
6479.0	2.923520244778507e-13	8.05515198991315e-14	u	-12.62414384928665	3.811507979945327	20.21	0.29	manual
28944.0	3.1761873050906007e-13	3.869017874454349e-14	u	-12.58814384928665	4.461558549515739	20.12	0.11	manual
60047.0	1.6065938700560375e-13	1.7187746340001028e-14	u	-12.88414384928665	4.778491314553383	20.86	0.09	manual
68860.0	1.896295897938711e-13	2.3099401954728388e-14	u	-12.81214384928665	4.837967018368655	20.68	0.11	manual
152755.0	1.185512412813829e-13	1.726162760562008e-14	u	-13.016143849286651	5.183995434540586	21.19	0.14	manual
226713.0	1.1426312713364504e-13	2.0458856716972695e-14	u	-13.032143849286651	5.355476423815941	21.23	0.18	manual
305942.0	1.0912043926825592e-13	1.5005680241249857e-14	u	-13.05214384928665	5.485639101424546	21.28	0.13	manual
398044.0	6.885034258921106e-14	1.4707551459999994e-14	u	-13.25214384928665	5.599931081875215	21.78	0.22	manual
579312.0	3.818617034593756e-14	7.493265880859472e-15	u	-13.50814384928665	5.762912524666511	22.42	0.2	manual
750211.0	2.870159986688573e-14	9.712604397673583e-15	u	-13.632143849286653	5.875183427722298	22.73	0.36	manual
902707.0	2.5462796877015645e-14	1.5107813497332518e-14	u	-13.68414384928665	5.955546810189428	22.86	0.64	manual
1232582.0	1.121775900264872e-14	7.374803332685115e-15	u	-14.04014384928665	6.090815821225458	23.75	0.71	manual
16588.0	1.8414976537120918e-13	6.793022851179067e-14	v	-12.789998077523002	4.2197940266919804	20.21	0.4	manual
43632.0	3.1470678448466423e-13	2.328592815902886e-13	u	-12.59214384928665	4.639805120597555	20.13	0.8	manual
35251.0	3.0020125104404985e-13	1.0154185765963525e-14	g	-12.58339126878742	4.547171441563497	19.81	0.01	manual
43632.0	2.5433872964382233e-13	9.511705197337408e-15	g	-12.655391268787422	4.639805120597555	19.99	0.02	manual
2359151.0	4.143930831553055e-15	2.0370945152276028e-16	g	-14.443391268787424	6.372755739261184	24.46	0.04	manual
1295.0	3.3220984438519546e-13	3.245183467521346e-14	g	-12.539391268787424	3.1122697684172707	19.7	0.1	manual
26092.0	2.973774350269308e-13	1.6453623826160306e-14	r	-12.568755751000449	4.41650736985045	19.52	0.06	manual
33264.0	2.4963645759888e-13	2.300241435877087e-14	r	-12.64475575100045	4.521974471987394	19.71	0.1	manual
35251.0	3.1718161874112774e-13	3.0463575679591483e-15	r	-12.540755751000448	4.547171441563497	19.45	0.01	manual
43632.0	2.5663034701820725e-13	4.7786798143101094e-15	r	-12.632755751000447	4.639805120597555	19.68	0.02	manual
157161.0	8.980654965183192e-14	2.4934680939664674e-15	r	-13.088755751000448	5.196344783521674	20.82	0.03	manual
200447.0	1.205890881531678e-13	4.454785443341587e-15	r	-12.960755751000448	5.301999560745206	20.5	0.04	manual
503712.0	4.6270906851677554e-14	3.837606249772572e-15	r	-13.376755751000449	5.702182297237908	21.54	0.09	manual
2359151.0	4.142933966501936e-15	3.4360574200992736e-16	r	-14.424755751000449	6.372755739261184	24.16	0.09	manual
1295.0	2.416034918526761e-13	2.2804281923906493e-14	i	-12.648154678665144	3.1122697684172707	19.52	0.1	manual
26783.0	2.8516958707922806e-13	1.68221141151293e-14	i	-12.576154678665144	4.427859221312066	19.34	0.06	manual
33264.0	2.1237490948346932e-13	2.004547729127332e-14	i	-12.704154678665144	4.521974471987394	19.66	0.1	manual
198719.0	1.2220900460515168e-13	6.167220908381796e-15	i	-12.944154678665146	5.298239393031638	20.26	0.05	manual
2359151.0	4.3561538206399544e-15	2.948893632944592e-16	i	-14.392154678665143	6.372755739261184	23.88	0.07	manual
4752.0	3.8836023210903e-20	2.042082151122351e-20	uvw1	-19.531463946149472	3.676876431973137	20.72	0.56	manual
22896.0	3.60773601591343e-20	1.062952503049531e-20	uvw1	-19.563463946149472	4.359759616415701	20.8	0.3	manual
28166.0	3.351465491158941e-20	5.515896496051018e-21	uvw1	-19.595463946149472	4.449725174949046	20.88	0.14	manual
152409.0	9.755167975725845e-21	2.6230647142901255e-21	uvw1	-20.131463946149477	5.183010613558232	22.22	0.27	manual
224035.0	1.2978806331422858e-20	2.1360730866921234e-21	uvw1	-20.00746394614947	5.350315871546066	21.91	0.14	manual
421977.0	8.815252407337333e-21	1.717174058704111e-21	uvw1	-20.17546394614947	5.625288780238215	22.33	0.18	manual
468633.0	7.60737372068326e-21	1.8528703631530587e-21	uvw1	-20.23946394614947	5.670832867302533	22.49	0.24	manual
674956.0	3.812718590238046e-21	1.3902335512608066e-21	uvw1	-20.53946394614947	5.829275462342075	23.24	0.38	manual
842486.0	5.410466993561122e-21	1.4548191372978985e-21	uvw1	-20.387463946149477	5.925562692720511	22.86	0.27	manual
1169078.0	1.3098897747818851e-21	2.151661241956625e-21	uvw1	-21.003463946149477	6.0678434879278855	24.4	1.78	manual
