time_sec	flux	flux_err	band	logF	logT	mag	mag_err
248.0	2.5366342639353303e-12	2.9620923729066007e-13	i	-11.595742145551178	2.3944516808262164	16.85	0.1
293.0	1.6187914837756929e-12	2.891355217100608e-13	g	-11.790809089033962	2.4668676203541096	17.89	0.15
293.0	2.114954303398214e-12	1.9582179995015674e-13	r	-11.67469901173877	2.4668676203541096	17.29	0.1
293.0	2.490335470812523e-12	2.90802809413624e-13	i	-11.603742145551177	2.4668676203541096	16.87	0.1
338.0	1.824697642590539e-12	3.259128245615592e-13	g	-11.738809089033962	2.5289167002776547	17.76	0.15
338.0	2.7120705841674894e-12	2.5110828282683515e-13	r	-11.566699011738772	2.5289167002776547	17.02	0.1
338.0	2.189060953306849e-12	2.556222174322557e-13	i	-11.659742145551178	2.5289167002776547	17.01	0.1
383.0	1.2055657770544762e-12	2.1532846780947146e-13	g	-11.918809089033962	2.583198773968623	18.21	0.15
383.0	2.0763520369424606e-12	1.9224764929953728e-13	r	-11.682699011738771	2.583198773968623	17.31	0.1
383.0	2.1098804812790983e-12	2.463761122443253e-13	i	-11.675742145551178	2.583198773968623	17.05	0.1
428.0	1.371484522832102e-12	2.449635403946075e-13	g	-11.862809089033961	2.6314437690131722	18.07	0.15
428.0	1.7591423671043206e-12	1.6287747879065516e-13	r	-11.75469901173877	2.6314437690131722	17.49	0.1
428.0	1.9065923865248155e-12	2.226376441673315e-13	i	-11.719742145551177	2.6314437690131722	17.16	0.1
473.0	1.3589106771480623e-12	2.4271770115700725e-13	g	-11.86680908903396	2.6748611407378116	18.08	0.15
473.0	1.649305048170672e-12	1.527077358979943e-13	r	-11.78269901173877	2.6748611407378116	17.56	0.1
473.0	1.6914448982112951e-12	1.9751432452901655e-13	i	-11.771742145551176	2.6748611407378116	17.29	0.1
518.0	1.0994890562302144e-12	1.9638189666413842e-13	g	-11.958809089033961	2.714329759745233	18.31	0.15
518.0	1.5896480742364179e-12	1.4718414799039038e-13	r	-11.798699011738773	2.714329759745233	17.6	0.1
518.0	1.4199003114507555e-12	1.658053722065159e-13	i	-11.847742145551177	2.714329759745233	17.48	0.1
563.0	1.2858517816942475e-12	2.2966850855603694e-13	g	-11.890809089033961	2.7505083948513462	18.14	0.15
563.0	1.2058713813040785e-12	1.1165059406528729e-13	r	-11.91869901173877	2.7505083948513462	17.9	0.1
563.0	1.202978469207851e-12	1.4047485674514558e-13	i	-11.919742145551178	2.7505083948513462	17.66	0.1
608.0	8.340477420462419e-13	1.4897090295111386e-13	g	-12.078809089033962	2.783903579272735	18.61	0.15
608.0	1.0997677706184005e-12	1.0182655200806839e-13	r	-11.958699011738771	2.783903579272735	18.0	0.1
608.0	1.4068825871486e-12	1.6428525941705155e-13	i	-11.851742145551176	2.783903579272735	17.49	0.1
653.0	9.756655895497001e-13	9.033603779905407e-14	r	-12.01069901173877	2.814913181275074	18.13	0.1
653.0	1.0098522895443469e-12	1.1792302134959407e-13	i	-11.995742145551178	2.814913181275074	17.85	0.1
698.0	7.821697003442e-13	7.242041983686168e-14	r	-12.106699011738772	2.843855422623161	18.37	0.1
698.0	8.795445754269125e-13	1.0270665801311007e-13	i	-12.055742145551177	2.843855422623161	18.0	0.1
743.0	6.74995672110364e-13	6.249726873948917e-14	r	-12.170699011738773	2.8709888137605755	18.53	0.1
743.0	8.634910777197567e-13	1.008320502388278e-13	i	-12.063742145551178	2.8709888137605755	18.02	0.1
788.0	7.266093603774985e-13	6.727613574493555e-14	r	-12.13869901173877	2.8965262174895554	18.45	0.1
788.0	8.322577623466449e-13	9.718485653169275e-14	i	-12.079742145551176	2.8965262174895554	18.06	0.1
833.0	7.538778585910054e-13	6.980090254180055e-14	r	-12.12269901173877	2.9206450014067875	18.41	0.1
833.0	6.430694147604441e-13	7.509285180735006e-14	i	-12.191742145551178	2.9206450014067875	18.34	0.1
878.0	5.718748378381587e-13	5.2949399385007445e-14	r	-12.242699011738772	2.9434945159061026	18.71	0.1
922.0	5.02690859268751e-13	4.6543714312092815e-14	r	-12.298699011738773	2.9647309210536292	18.85	0.1
922.0	7.248662084622461e-13	8.464447153420949e-14	i	-12.139742145551178	2.9647309210536292	18.21	0.1
967.0	6.922418549389144e-13	8.083484276287263e-14	i	-12.159742145551178	2.9854264740830017	18.26	0.1
55360.0	2.9939975068948823e-14	6.893934027837493e-15	R	-13.523748565630322	4.743196081448701	21.7	0.25
58821.0	3.1717648965867816e-14	4.1008435526835225e-15	r	-13.498699011738772	4.769532403557488	21.85	0.14
59439.0	3.3511271856348706e-14	4.890629603281876e-15	g	-13.474809089033961	4.774071494256302	22.1	0.1
98.0	8.040831998545384e-13	5.97345368392842e-14	r	-12.094699011738772	1.9912260756924949	18.34	0.08
226.0	2.8398865330108613e-12	8.295119387751984e-14	r	-11.54669901173877	2.3541084391474008	16.97	0.03
2437787.0	6.939065520942881e-15	6.42482108525851e-16	r	-14.158699011738772	6.386995756751683	23.5	0.1
77264.0	3.021700624740054e-14	1.3915445628034489e-15	R	-13.519748565630323	4.887977188056271	21.69	0.05
