T_start(s)	T_end(s)	Midtime(s)	Exp_time(s)	Mag	MagErr	Filter	Telescope	Source
17000.	-9.	-9.	-9.	17.72	0.02	ii	FTN	cano11
17300.	-9.	-9.	-9.	17.85	0.02	ii	FTN	cano11
17800.	-9.	-9.	-9.	17.9	0.01	ii	FTN	cano11
18500.	-9.	-9.	-9.	17.93	0.01	ii	FTN	cano11
19000.	-9.	-9.	-9.	17.94	0.01	ii	FTN	cano11
19700.	-9.	-9.	-9.	17.98	0.01	ii	FTN	cano11
20600.	-9.	-9.	-9.	17.91	0.04	ii	FTN	cano11
20700.	-9.	-9.	-9.	17.95	0.02	ii	FTN	cano11
21100.	-9.	-9.	-9.	18.02	0.02	ii	FTN	cano11
21600.	-9.	-9.	-9.	18.09	0.01	ii	FTN	cano11
22300.	-9.	-9.	-9.	18.11	0.01	ii	FTN	cano11
49300.	-9.	-9.	-9.	19.06	0.02	ii	LT	cano11
49700.	-9.	-9.	-9.	19.04	0.01	ii	LT	cano11
50000.	-9.	-9.	-9.	19.08	0.01	ii	LT	cano11
53000.	-9.	-9.	-9.	19.09	0.02	ii	LT	cano11
53400.	-9.	-9.	-9.	19.06	0.01	ii	LT	cano11
53700.	-9.	-9.	-9.	19.07	0.01	ii	LT	cano11
58400.	-9.	-9.	-9.	19.23	0.01	ii	LT	cano11
58700.	-9.	-9.	-9.	19.19	0.01	ii	LT	cano11
59000.	-9.	-9.	-9.	19.2	0.01	ii	LT	cano11
64900.	-9.	-9.	-9.	19.36	0.01	ii	LT	cano11
65100.	-9.	-9.	-9.	19.36	0.01	ii	LT	cano11
65500.	-9.	-9.	-9.	19.41	0.02	ii	LT	cano11
140000.	-9.	-9.	-9.	20.41	0.02	ii	LT	cano11
143000.	-9.	-9.	-9.	20.5	0.07	ii	BTA	cano11
157000.	-9.	-9.	-9.	20.61	0.02	ii	LT	cano11
224000.	-9.	-9.	-9.	21.07	0.04	ii	LT	cano11
408000.	-9.	-9.	-9.	21.92	0.09	ii	FTN	cano11
455000.	-9.	-9.	-9.	22.09	0.03	ii	LT	cano11
951000.	-9.	-9.	-9.	22.41	0.07	ii	FTN	cano11
1.64e6	-9.	-9.	-9.	22.34	0.08	ii	FTN	cano11
1.97e6	-9.	-9.	-9.	22.53	0.11	ii	LT	cano11
2.22e6	-9.	-9.	-9.	22.33	0.05	ii	WHT	cano11
2.34e6	-9.	-9.	-9.	22.38	0.07	ii	FTN	cano11
2.4e6	-9.	-9.	-9.	22.43	0.06	ii	LT	cano11
2.51e6	-9.	-9.	-9.	22.45	0.01	ii	Gemini-N	cano11
3.55e6	-9.	-9.	-9.	22.63	0.02	ii	Gemini-N	cano11
4.67e6	-9.	-9.	-9.	22.79	0.02	ii	Gemini-N	cano11
5.24e6	-9.	-9.	-9.	22.88	0.07	ii	WHT	cano11
5.49e6	-9.	-9.	-9.	22.95	0.04	ii	FTN	cano11
8.6e6	-9.	-9.	-9.	23.11	0.04	ii	INT	cano11
3.07e7	-9.	-9.	-9.	23.22	0.06	ii	WHT	cano11
-9.	-9.	76.	2.	13.61	0.03	CR	KAIT	GCN9517
-9.	-9.	92.	2.	13.99	0.04	CR	KAIT	GCN9517
-9.	-9.	117.	2.	13.5	0.03	CR	KAIT	GCN9517
-9.	-9.	237.	20.	14.02	0.02	CR	KAIT	GCN9517
-9.	-9.	436.	20.	14.73	0.02	CR	KAIT	GCN9517
-9.	-9.	729.	20.	15.26	0.02	CR	KAIT	GCN9517
-9.	-9.	2600.	20.	16.22	0.02	CR	KAIT	GCN9517
-9.	-9.	7330.	120.	17.02	0.03	CR	KAIT	GCN9517
210.	-9.	-9.	93.6	12.7	0.1	J	PAIRITEL	GCN9563
210.	-9.	-9.	93.6	12.1	0.1	H	PAIRITEL	GCN9563
210.	-9.	-9.	93.6	11.4	0.2	KS	PAIRITEL	GCN9563
2820.	-9.	-9.	327.	15.1	0.1	J	PAIRITEL	GCN9563
2820.	-9.	-9.	327.	14.6	0.1	H	PAIRITEL	GCN9563
2820.	-9.	-9.	327.	13.7	0.1	KS	PAIRITEL	GCN9563
10600.	-9.	-9.	585.	16.2	0.2	J	PAIRITEL	GCN9563
10600.	-9.	-9.	585.	15.7	0.2	H	PAIRITEL	GCN9563
10600.	-9.	-9.	585.	14.8	100.	KS	PAIRITEL	GCN9563
